user_genome	Domain	Phylum	Class	Order	Family	Genus	Species
A.4.C.60-DT-bin.1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Ensifer	Ensifer adhaerens_F
A.4.C.60-8K-bin.9	Bacteria	Bacteroidota	Chlorobia	Chlorobiales	Chlorobiaceae	Chlorobium	Chlorobium luteolum
A.4.C.60-8K-bin.8	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacter_A	Rhodobacter_A sphaeroides
A.4.C.60-8K-bin.7	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Brucella	Brucella melitensis
A.4.C.60-8K-bin.6	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Vibrio	Vibrio cholerae
A.4.C.60-8K-bin.5	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Celeribacter_A	Celeribacter_A marinus
A.4.C.60-8K-bin.42	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Vibrio	Vibrio cholerae
A.4.C.60-8K-bin.41	Bacteria	Aquificota	Aquificae	Aquificales	Aquificaceae	Thermocrinis	Thermocrinis albus
A.4.C.60-8K-bin.40	Bacteria	Firmicutes	Bacilli	Bacillales	Anoxybacillaceae	Geobacillus	Geobacillus thermocatenulatus
A.4.C.60-8K-bin.4	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Antarctobacter	Antarctobacter heliothermus_B
A.4.C.60-8K-bin.39	Bacteria	Aquificota	Aquificae	Aquificales	Aquificaceae	Hydrogenobacter	Hydrogenobacter thermophilus
A.4.C.60-8K-bin.38	Archaea	Halobacterota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Ferroglobus	Ferroglobus placidus
A.4.C.60-8K-bin.37	Bacteria	Firmicutes	Bacilli	Bacillales	Anoxybacillaceae	Geobacillus	Geobacillus thermocatenulatus
A.4.C.60-8K-bin.36	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Celeribacter_A	Celeribacter_A marinus
A.4.C.60-8K-bin.35	Bacteria	Aquificota	Aquificae	Aquificales	Aquificaceae	Thermocrinis	Thermocrinis albus
A.4.C.60-8K-bin.34	Bacteria	Aquificota	Aquificae	Aquificales	Aquificaceae	Hydrogenobacter	Hydrogenobacter thermophilus
A.4.C.60-8K-bin.33	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacter_A	Rhodobacter_A sphaeroides
A.4.C.60-8K-bin.32	Bacteria	Aquificota	Aquificae	Aquificales	Aquificaceae	Thermocrinis	Thermocrinis ruber
A.4.C.60-8K-bin.31	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacter_A	Rhodobacter_A sphaeroides
A.4.C.60-8K-bin.30	Bacteria	Firmicutes	Bacilli	Bacillales	Anoxybacillaceae	Geobacillus	Geobacillus thermocatenulatus
A.4.C.60-8K-bin.3	Bacteria	Aquificota	Aquificae	Aquificales	Aquificaceae	Thermocrinis	Thermocrinis albus
A.4.C.60-8K-bin.29	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Celeribacter_A	Celeribacter_A marinus
A.4.C.60-8K-bin.28	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Brucella	Brucella melitensis
A.4.C.60-8K-bin.27	Bacteria	Aquificota	Aquificae	Aquificales	Aquificaceae	Thermocrinis	Thermocrinis ruber
A.4.C.60-8K-bin.26	Bacteria	Bacteroidota	Chlorobia	Chlorobiales	Chlorobiaceae	Chlorobium	Chlorobium luteolum
A.4.C.60-8K-bin.25	Bacteria	Aquificota	Aquificae	Aquificales	Aquificaceae	Thermocrinis	Thermocrinis ruber
A.4.C.60-8K-bin.24	Archaea	Halobacterota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Ferroglobus	Ferroglobus placidus
A.4.C.60-8K-bin.23	Archaea	Halobacterota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Ferroglobus	Ferroglobus placidus
A.4.C.60-8K-bin.22	Bacteria	Firmicutes	Bacilli	Bacillales	Anoxybacillaceae	Geobacillus	Geobacillus thermocatenulatus
A.4.C.60-8K-bin.21	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Vibrio	Vibrio cholerae
A.4.C.60-8K-bin.20	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Vibrio	Vibrio cholerae
A.4.C.60-8K-bin.2	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Brucella	Brucella melitensis
A.4.C.60-8K-bin.19	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Celeribacter_A	Celeribacter_A marinus
A.4.C.60-8K-bin.18	Bacteria	Aquificota	Aquificae	Aquificales	Aquificaceae	Hydrogenobacter	Hydrogenobacter thermophilus
A.4.C.60-8K-bin.17	Bacteria	Aquificota	Aquificae	Aquificales	Aquificaceae	Hydrogenobacter	Hydrogenobacter thermophilus
A.4.C.60-8K-bin.16	Bacteria	Bacteroidota	Chlorobia	Chlorobiales	Chlorobiaceae	Chlorobium	Chlorobium luteolum
A.4.C.60-8K-bin.15	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Antarctobacter	Antarctobacter heliothermus_B
A.4.C.60-8K-bin.14	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Brucella	Brucella melitensis
A.4.C.60-8K-bin.13	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Antarctobacter	Antarctobacter heliothermus_B
A.4.C.60-8K-bin.12	Bacteria	Aquificota	Aquificae	Aquificales	Aquificaceae	Thermocrinis	Thermocrinis albus
A.4.C.60-8K-bin.11	Archaea	Halobacterota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Ferroglobus	Ferroglobus placidus
A.4.C.60-8K-bin.10	Bacteria	Bacteroidota	Chlorobia	Chlorobiales	Chlorobiaceae	Chlorobium	Chlorobium luteolum
A.4.C.60-8K-bin.1	Bacteria	Aquificota	Aquificae	Aquificales	Aquificaceae	Thermocrinis	Thermocrinis ruber
A.3.V.60-MM-bin.9	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Antarctobacter	Antarctobacter heliothermus_B
A.3.V.60-MM-bin.8	Bacteria	Bacteroidota	Chlorobia	Chlorobiales	Chlorobiaceae	Prosthecochloris	Prosthecochloris aestuarii
A.3.V.60-MM-bin.7	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Gluconacetobacter	Gluconacetobacter diazotrophicus
A.3.V.60-MM-bin.6	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Bordetella	Bordetella pertussis
A.3.V.60-MM-bin.5	Bacteria	Bacteroidota	Chlorobia	Chlorobiales	Chlorobiaceae	Chlorobium	Chlorobium luteolum
A.3.V.60-MM-bin.4	Bacteria	Aquificota	Aquificae	Aquificales	Aquificaceae	Thermocrinis	Thermocrinis ruber
A.3.V.60-MM-bin.3	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacter_A	Rhodobacter_A sphaeroides
A.3.V.60-MM-bin.2	Bacteria	Firmicutes	Bacilli	Bacillales	Anoxybacillaceae	Geobacillus	Geobacillus thermocatenulatus
A.3.V.60-MM-bin.18	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Celeribacter_A	Celeribacter_A marinus
A.3.V.60-MM-bin.17	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium	Chryseobacterium piperi
A.3.V.60-MM-bin.16	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Brucella	Brucella melitensis
A.3.V.60-MM-bin.15	Bacteria	Actinobacteriota	Actinobacteria	Mycobacteriales	Mycobacteriaceae	Gordonia	Gordonia bronchialis
A.3.V.60-MM-bin.14	Bacteria	Bacteroidota	Chlorobia	Chlorobiales	Chlorobiaceae	Chlorobium	Chlorobium limicola
A.3.V.60-MM-bin.13	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Celeribacter	Celeribacter indicus
A.3.V.60-MM-bin.12	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Taylorella	Taylorella asinigenitalis
A.3.V.60-MM-bin.11	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acetobacter	Acetobacter aceti_B
A.3.V.60-MM-bin.10	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acetobacter	Acetobacter persici
A.3.V.60-MM-bin.1	Bacteria	Aquificota	Aquificae	Aquificales	Aquificaceae	Hydrogenobacter	Hydrogenobacter thermophilus
A.3.V.60-DT-bin.9	Bacteria	Aquificota	Aquificae	Aquificales	Aquificaceae	Hydrogenobacter	Hydrogenobacter thermophilus
A.3.V.60-DT-bin.8	Archaea	Halobacterota	Halobacteria	Halobacteriales	Haloferacaceae	Haloferax	Haloferax mediterranei
A.3.V.60-DT-bin.7	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Celeribacter	Celeribacter indicus
A.3.V.60-DT-bin.6	Bacteria	Bacteroidota	Chlorobia	Chlorobiales	Chlorobiaceae	Prosthecochloris	Prosthecochloris aestuarii
A.3.V.60-DT-bin.5	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacter_A	Rhodobacter_A sphaeroides
A.3.V.60-DT-bin.4	Bacteria	Aquificota	Aquificae	Aquificales	Aquificaceae	Thermocrinis	Thermocrinis ruber
A.3.V.60-DT-bin.3	Bacteria	Firmicutes	Bacilli	Bacillales	Anoxybacillaceae	Geobacillus	Geobacillus thermocatenulatus
A.3.V.60-DT-bin.24	Archaea	Halobacterota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Archaeoglobus	Archaeoglobus fulgidus
A.3.V.60-DT-bin.23	Bacteria	Aquificota	Aquificae	Aquificales	Aquificaceae	Thermocrinis	Thermocrinis albus
A.3.V.60-DT-bin.22	Archaea	Halobacterota	Halobacteria	Halobacteriales	Haloferacaceae	Halogeometricum	Halogeometricum borinquense
A.3.V.60-DT-bin.21	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Bordetella	Bordetella pertussis
A.3.V.60-DT-bin.20	Bacteria	Bacteroidota	Chlorobia	Chlorobiales	Chlorobiaceae	Chlorobium	Chlorobium limicola
A.3.V.60-DT-bin.2	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Celeribacter_A	Celeribacter_A marinus
A.3.V.60-DT-bin.19	Archaea	Halobacterota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Archaeoglobus_C	Archaeoglobus_C veneficus
A.3.V.60-DT-bin.18	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acetobacter	Acetobacter aceti_B
A.3.V.60-DT-bin.17	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Brucella	Brucella melitensis
A.3.V.60-DT-bin.16	Archaea	Halobacterota	Halobacteria	Halobacteriales	Haloferacaceae	Haloferax	Haloferax volcanii
A.3.V.60-DT-bin.15	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Vibrio	Vibrio cholerae
A.3.V.60-DT-bin.13	Archaea	Halobacterota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Ferroglobus	Ferroglobus placidus
A.3.V.60-DT-bin.12	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Gluconacetobacter	Gluconacetobacter diazotrophicus
A.3.V.60-DT-bin.11	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Antarctobacter	Antarctobacter heliothermus_B
A.3.V.60-DT-bin.10	Bacteria	Bacteroidota	Chlorobia	Chlorobiales	Chlorobiaceae	Chlorobium	Chlorobium luteolum
A.3.V.60-DT-bin.1	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acetobacter	Acetobacter persici
A.3.V.60-8K-bin.9	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acetobacter	Acetobacter persici
A.3.V.60-8K-bin.8	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Celeribacter_A	Celeribacter_A marinus
A.3.V.60-8K-bin.7	Archaea	Halobacterota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Ferroglobus	Ferroglobus placidus
A.3.V.60-8K-bin.6	Bacteria	Firmicutes	Bacilli	Bacillales	Anoxybacillaceae	Geobacillus	Geobacillus thermocatenulatus
A.3.V.60-8K-bin.5	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Vibrio	Vibrio cholerae
A.3.V.60-8K-bin.42	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Brucella	Brucella melitensis
A.3.V.60-8K-bin.41	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Brucella	Brucella melitensis
A.3.V.60-8K-bin.40	Bacteria	Bacteroidota	Chlorobia	Chlorobiales	Chlorobiaceae	Chlorobium	Chlorobium luteolum
A.3.V.60-8K-bin.4	Archaea	Halobacterota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Ferroglobus	Ferroglobus placidus
A.3.V.60-8K-bin.39	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Celeribacter_A	Celeribacter_A marinus
A.3.V.60-8K-bin.38	Bacteria	Firmicutes	Bacilli	Bacillales	Anoxybacillaceae	Geobacillus	Geobacillus thermocatenulatus
A.3.V.60-8K-bin.37	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Antarctobacter	Antarctobacter heliothermus_B
A.3.V.60-8K-bin.36	Bacteria	Bacteroidota	Chlorobia	Chlorobiales	Chlorobiaceae	Chlorobium	Chlorobium luteolum
A.3.V.60-8K-bin.35	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acetobacter	Acetobacter aceti_B
A.3.V.60-8K-bin.34	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acetobacter	Acetobacter persici
A.3.V.60-8K-bin.33	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Brucella	Brucella melitensis
A.3.V.60-8K-bin.32	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acetobacter	Acetobacter aceti_B
A.3.V.60-8K-bin.31	Bacteria	Aquificota	Aquificae	Aquificales	Aquificaceae	Thermocrinis	Thermocrinis ruber
A.3.V.60-8K-bin.30	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acetobacter	Acetobacter persici
A.3.V.60-8K-bin.3	Bacteria	Aquificota	Aquificae	Aquificales	Aquificaceae	Thermocrinis	Thermocrinis ruber
A.3.V.60-8K-bin.29	Bacteria	Bacteroidota	Chlorobia	Chlorobiales	Chlorobiaceae	Chlorobium	Chlorobium luteolum
A.3.V.60-8K-bin.28	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Vibrio	Vibrio cholerae
A.3.V.60-8K-bin.27	Archaea	Halobacterota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Ferroglobus	Ferroglobus placidus
A.3.V.60-8K-bin.26	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acetobacter	Acetobacter aceti_B
A.3.V.60-8K-bin.25	Bacteria	Aquificota	Aquificae	Aquificales	Aquificaceae	Thermocrinis	Thermocrinis albus
A.3.V.60-8K-bin.24	Bacteria	Firmicutes	Bacilli	Bacillales	Anoxybacillaceae	Geobacillus	Geobacillus thermocatenulatus
A.3.V.60-8K-bin.23	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Vibrio	Vibrio cholerae
A.3.V.60-8K-bin.22	Bacteria	Firmicutes	Bacilli	Bacillales	Anoxybacillaceae	Geobacillus	Geobacillus thermocatenulatus
A.3.V.60-8K-bin.21	Archaea	Halobacterota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Ferroglobus	Ferroglobus placidus
A.3.V.60-8K-bin.20	Bacteria	Aquificota	Aquificae	Aquificales	Aquificaceae	Thermocrinis	Thermocrinis albus
A.3.V.60-8K-bin.2	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acetobacter	Acetobacter aceti_B
A.3.V.60-8K-bin.19	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acetobacter	Acetobacter persici
A.3.V.60-8K-bin.18	Bacteria	Aquificota	Aquificae	Aquificales	Aquificaceae	Thermocrinis	Thermocrinis ruber
A.3.V.60-8K-bin.17	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Vibrio	Vibrio cholerae
A.3.V.60-8K-bin.16	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Bordetella	Bordetella pertussis
A.3.V.60-8K-bin.15	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Celeribacter_A	Celeribacter_A marinus
A.3.V.60-8K-bin.14	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Gluconacetobacter	Gluconacetobacter diazotrophicus
A.3.V.60-8K-bin.13	Bacteria	Aquificota	Aquificae	Aquificales	Aquificaceae	Thermocrinis	Thermocrinis albus
A.3.V.60-8K-bin.12	Bacteria	Bacteroidota	Chlorobia	Chlorobiales	Chlorobiaceae	Chlorobium	Chlorobium luteolum
A.3.V.60-8K-bin.11	Bacteria	Aquificota	Aquificae	Aquificales	Aquificaceae	Thermocrinis	Thermocrinis ruber
A.3.V.60-8K-bin.10	Bacteria	Aquificota	Aquificae	Aquificales	Aquificaceae	Thermocrinis	Thermocrinis albus
A.3.V.60-8K-bin.1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Celeribacter_A	Celeribacter_A marinus
A.3.R.60-MM-bin.9	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acetobacter	Acetobacter aceti_B
A.3.R.60-MM-bin.8	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Celeribacter	Celeribacter indicus
A.3.R.60-MM-bin.7	Bacteria	Bacteroidota	Chlorobia	Chlorobiales	Chlorobiaceae	Chlorobium	Chlorobium luteolum
A.3.R.60-MM-bin.6	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acetobacter	Acetobacter persici
A.3.R.60-MM-bin.5	Bacteria	Bacteroidota	Chlorobia	Chlorobiales	Chlorobiaceae	Prosthecochloris	Prosthecochloris aestuarii
A.3.R.60-MM-bin.4	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Celeribacter_A	Celeribacter_A marinus
A.3.R.60-MM-bin.2	Bacteria	Firmicutes	Bacilli	Bacillales	Anoxybacillaceae	Geobacillus	Geobacillus thermocatenulatus
A.3.R.60-MM-bin.18	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Bordetella	Bordetella pertussis
A.3.R.60-MM-bin.17	Bacteria	Actinobacteriota	Actinobacteria	Mycobacteriales	Mycobacteriaceae	Gordonia	Gordonia bronchialis
A.3.R.60-MM-bin.16	Bacteria	Aquificota	Aquificae	Aquificales	Aquificaceae	Hydrogenobacter	Hydrogenobacter thermophilus
A.3.R.60-MM-bin.15	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Antarctobacter	Antarctobacter heliothermus_B
A.3.R.60-MM-bin.14	Bacteria	Bacteroidota	Chlorobia	Chlorobiales	Chlorobiaceae	Chlorobium	Chlorobium limicola
A.3.R.60-MM-bin.13	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacter_A	Rhodobacter_A sphaeroides
A.3.R.60-MM-bin.12	Bacteria	Aquificota	Aquificae	Aquificales	Aquificaceae	Thermocrinis	Thermocrinis albus
A.3.R.60-MM-bin.11	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Gluconacetobacter	Gluconacetobacter diazotrophicus
A.3.R.60-MM-bin.10	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium	Chryseobacterium piperi
A.3.R.60-MM-bin.1	Bacteria	Aquificota	Aquificae	Aquificales	Aquificaceae	Thermocrinis	Thermocrinis ruber
A.3.R.60-DT-bin.9	Bacteria	Bacteroidota	Chlorobia	Chlorobiales	Chlorobiaceae	Prosthecochloris	Prosthecochloris aestuarii
A.3.R.60-DT-bin.8	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Elizabethkingia	Elizabethkingia meningoseptica
A.3.R.60-DT-bin.7	Bacteria	Actinobacteriota	Actinobacteria	Mycobacteriales	Mycobacteriaceae	Rhodococcus	Rhodococcus aetherivorans
A.3.R.60-DT-bin.5	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Taylorella	Taylorella equigenitalis
A.3.R.60-DT-bin.4	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacter_A	Rhodobacter_A sphaeroides
A.3.R.60-DT-bin.34	Archaea	Halobacterota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Ferroglobus	Ferroglobus placidus
A.3.R.60-DT-bin.33	Bacteria	Aquificota	Aquificae	Aquificales	Aquificaceae	Thermocrinis	Thermocrinis albus
A.3.R.60-DT-bin.32	Archaea	Halobacterota	Halobacteria	Halobacteriales	Haloferacaceae	Haloferax	Haloferax volcanii
A.3.R.60-DT-bin.31	Bacteria	Firmicutes	Bacilli	Bacillales	Anoxybacillaceae	Anoxybacillus	Anoxybacillus gonensis
A.3.R.60-DT-bin.30	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Antarctobacter	Antarctobacter heliothermus_B
A.3.R.60-DT-bin.3	Bacteria	Actinobacteriota	Actinobacteria	Mycobacteriales	Mycobacteriaceae	Gordonia	Gordonia bronchialis
A.3.R.60-DT-bin.29	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Rhizobium rhizogenes
A.3.R.60-DT-bin.28	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium	Chryseobacterium piperi
A.3.R.60-DT-bin.27	Bacteria	Bacteroidota	Chlorobia	Chlorobiales	Chlorobiaceae	Chlorobium	Chlorobium luteolum
A.3.R.60-DT-bin.26	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acetobacter	Acetobacter aceti_B
A.3.R.60-DT-bin.25	Archaea	Halobacterota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Archaeoglobus_C	Archaeoglobus_C veneficus
A.3.R.60-DT-bin.24	Bacteria	Aquificota	Aquificae	Aquificales	Aquificaceae	Hydrogenobacter	Hydrogenobacter thermophilus
A.3.R.60-DT-bin.23	Bacteria	Actinobacteriota	Actinobacteria	Mycobacteriales	Mycobacteriaceae	Gordonia	Gordonia polyisoprenivorans
A.3.R.60-DT-bin.22	Archaea	Halobacterota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Archaeoglobus	Archaeoglobus fulgidus
A.3.R.60-DT-bin.21	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Taylorella	Taylorella asinigenitalis
A.3.R.60-DT-bin.20	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Bordetella	Bordetella pertussis
A.3.R.60-DT-bin.2	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acetobacter	Acetobacter persici
A.3.R.60-DT-bin.19	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Vibrio	Vibrio cholerae
A.3.R.60-DT-bin.18	Bacteria	Bacteroidota	Chlorobia	Chlorobiales	Chlorobiaceae	Chlorobium	Chlorobium limicola
A.3.R.60-DT-bin.17	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Sinorhizobium	Sinorhizobium fredii_A
A.3.R.60-DT-bin.16	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Gluconacetobacter	Gluconacetobacter diazotrophicus
A.3.R.60-DT-bin.15	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Celeribacter	Celeribacter indicus
A.3.R.60-DT-bin.14	Bacteria	Aquificota	Aquificae	Aquificales	Aquificaceae	Thermocrinis	Thermocrinis ruber
A.3.R.60-DT-bin.13	Archaea	Halobacterota	Halobacteria	Halobacteriales	Haloferacaceae	Halogeometricum	Halogeometricum borinquense
A.3.R.60-DT-bin.10	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Celeribacter_A	Celeribacter_A marinus
A.3.R.60-DT-bin.1	Bacteria	Firmicutes	Bacilli	Bacillales	Anoxybacillaceae	Geobacillus	Geobacillus thermocatenulatus
A.3.R.60-8K-bin.9	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Gluconacetobacter	Gluconacetobacter diazotrophicus
A.3.R.60-8K-bin.8	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Bordetella	Bordetella pertussis
A.3.R.60-8K-bin.7	Archaea	Halobacterota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Archaeoglobus_C	Archaeoglobus_C veneficus
A.3.R.60-8K-bin.6	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Gluconacetobacter	Gluconacetobacter diazotrophicus
A.3.R.60-8K-bin.5	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Vibrio	Vibrio cholerae
A.3.R.60-8K-bin.46	Bacteria	Aquificota	Aquificae	Aquificales	Aquificaceae	Thermocrinis	Thermocrinis albus
A.3.R.60-8K-bin.45	Bacteria	Firmicutes	Bacilli	Bacillales	Anoxybacillaceae	Geobacillus	Geobacillus thermocatenulatus
A.3.R.60-8K-bin.44	Bacteria	Bacteroidota	Chlorobia	Chlorobiales	Chlorobiaceae	Chlorobium	Chlorobium luteolum
A.3.R.60-8K-bin.43	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Antarctobacter	Antarctobacter heliothermus_B
A.3.R.60-8K-bin.42	Bacteria	Bacteroidota	Chlorobia	Chlorobiales	Chlorobiaceae	Chlorobium	Chlorobium luteolum
