bin_id,eve_class,sample,evenness,taxonomy,depth,pipeline,coverage,rel_abd
B.3.R.120-DT-bin.25,exponential,B,3,R,120,DT,167,0.021693821
B.3.R.120-DT-bin.26,exponential,B,3,R,120,DT,182,0.033016209
B.3.R.120-DT-bin.27,exponential,B,3,R,120,DT,131,0.025442303
B.3.R.120-DT-bin.28,exponential,B,3,R,120,DT,110,0.016480167
B.3.R.120-DT-bin.29,exponential,B,3,R,120,DT,118,0.009388892
B.3.R.120-DT-bin.3,exponential,B,3,R,120,DT,197,0.019514363
B.3.R.120-DT-bin.30,exponential,B,3,R,120,DT,188,0.029630639
B.3.R.120-DT-bin.31,exponential,B,3,R,120,DT,125,0.013795503
B.3.R.120-DT-bin.32,exponential,B,3,R,120,DT,88,0.018107433
B.3.R.120-DT-bin.33,exponential,B,3,R,120,DT,186,0.031383032
B.3.R.120-DT-bin.34,exponential,B,3,R,120,DT,133,0.023814054
B.3.R.120-DT-bin.5,exponential,B,3,R,120,DT,57,0.007958827
B.3.R.120-DT-bin.6,exponential,B,3,R,120,DT,176,0.029120689
B.3.R.120-DT-bin.7,exponential,B,3,R,120,DT,142,0.008719308
B.3.R.120-DT-bin.8,exponential,B,3,R,120,DT,49,0.013478077
B.3.R.120-DT-bin.9,exponential,B,3,R,120,DT,61,0.009641207
B.3.R.120-MM-bin.1,exponential,B,3,R,120,MM,124,0.009611953
B.3.R.120-MM-bin.2,exponential,B,3,R,120,MM,177,0.022301604
B.3.R.120-MM-bin.3,exponential,B,3,R,120,MM,119,0.00905816
B.3.R.120-MM-bin.4,exponential,B,3,R,120,MM,189,0.01915647
B.3.R.120-MM-bin.5,exponential,B,3,R,120,MM,55,0.007367551
B.3.R.120-MM-bin.6,exponential,B,3,R,120,MM,197,0.029727371
B.3.R.120-MM-bin.7,exponential,B,3,R,120,MM,150,0.035487524
B.3.R.180-8K-bin.1,exponential,B,3,R,180,8K,167,0.008154197
B.3.R.180-8K-bin.10,exponential,B,3,R,180,8K,124,0.008488555
B.3.R.180-8K-bin.11,exponential,B,3,R,180,8K,267,0.016694813
B.3.R.180-8K-bin.12,exponential,B,3,R,180,8K,307,0.012641668
B.3.R.180-8K-bin.13,exponential,B,3,R,180,8K,307,0.012641668
B.3.R.180-8K-bin.14,exponential,B,3,R,180,8K,71,0.00536089
B.3.R.180-8K-bin.15,exponential,B,3,R,180,8K,324,0.020929449
B.3.R.180-8K-bin.16,exponential,B,3,R,180,8K,71,0.005448707
B.3.R.180-8K-bin.17,exponential,B,3,R,180,8K,167,0.008154197
B.3.R.180-8K-bin.18,exponential,B,3,R,180,8K,145,0.019799584
B.3.R.180-8K-bin.19,exponential,B,3,R,180,8K,253,0.033088296
B.3.R.180-8K-bin.2,exponential,B,3,R,180,8K,145,0.019799584
B.3.R.180-8K-bin.20,exponential,B,3,R,180,8K,267,0.016694813
B.3.R.180-8K-bin.21,exponential,B,3,R,180,8K,313,0.012556334
B.3.R.180-8K-bin.22,exponential,B,3,R,180,8K,318,0.013619571
B.3.R.180-8K-bin.23,exponential,B,3,R,180,8K,267,0.016694813
B.3.R.180-8K-bin.24,exponential,B,3,R,180,8K,324,0.020879738
B.3.R.180-8K-bin.25,exponential,B,3,R,180,8K,84,0.008187969
B.3.R.180-8K-bin.26,exponential,B,3,R,180,8K,283,0.024707787
B.3.R.180-8K-bin.27,exponential,B,3,R,180,8K,313,0.012556334
B.3.R.180-8K-bin.28,exponential,B,3,R,180,8K,341,0.033986921
B.3.R.180-8K-bin.29,exponential,B,3,R,180,8K,324,0.020879738
B.3.R.180-8K-bin.3,exponential,B,3,R,180,8K,71,0.00536089
B.3.R.180-8K-bin.30,exponential,B,3,R,180,8K,341,0.033986921
B.3.R.180-8K-bin.31,exponential,B,3,R,180,8K,318,0.013619571
B.3.R.180-8K-bin.32,exponential,B,3,R,180,8K,84,0.008187969
B.3.R.180-8K-bin.33,exponential,B,3,R,180,8K,340,0.034694832
B.3.R.180-8K-bin.34,exponential,B,3,R,180,8K,283,0.024665259
B.3.R.180-8K-bin.35,exponential,B,3,R,180,8K,307,0.012641668
B.3.R.180-8K-bin.36,exponential,B,3,R,180,8K,253,0.03290435
B.3.R.180-8K-bin.37,exponential,B,3,R,180,8K,307,0.012641668
B.3.R.180-8K-bin.38,exponential,B,3,R,180,8K,167,0.008154197
B.3.R.180-8K-bin.39,exponential,B,3,R,180,8K,313,0.012556334
B.3.R.180-8K-bin.4,exponential,B,3,R,180,8K,313,0.012556334
B.3.R.180-8K-bin.40,exponential,B,3,R,180,8K,341,0.033986921
B.3.R.180-8K-bin.41,exponential,B,3,R,180,8K,324,0.020879738
B.3.R.180-8K-bin.42,exponential,B,3,R,180,8K,60,0.005897783
B.3.R.180-8K-bin.43,exponential,B,3,R,180,8K,283,0.024665259
B.3.R.180-8K-bin.44,exponential,B,3,R,180,8K,267,0.016694813
B.3.R.180-8K-bin.45,exponential,B,3,R,180,8K,71,0.00536089
B.3.R.180-8K-bin.46,exponential,B,3,R,180,8K,318,0.013619571
B.3.R.180-8K-bin.47,exponential,B,3,R,180,8K,145,0.019772867
B.3.R.180-8K-bin.48,exponential,B,3,R,180,8K,84,0.008187969
B.3.R.180-8K-bin.49,exponential,B,3,R,180,8K,167,0.008154197
B.3.R.180-8K-bin.5,exponential,B,3,R,180,8K,145,0.019799584
B.3.R.180-8K-bin.50,exponential,B,3,R,180,8K,283,0.024665259
B.3.R.180-8K-bin.51,exponential,B,3,R,180,8K,338,0.030044554
B.3.R.180-8K-bin.6,exponential,B,3,R,180,8K,253,0.032861822
B.3.R.180-8K-bin.7,exponential,B,3,R,180,8K,318,0.013619571
B.3.R.180-8K-bin.8,exponential,B,3,R,180,8K,253,0.032861822
B.3.R.180-8K-bin.9,exponential,B,3,R,180,8K,84,0.008187969
B.3.R.180-DT-bin.1,exponential,B,3,R,180,DT,298,0.040688255
B.3.R.180-DT-bin.10,exponential,B,3,R,180,DT,336,0.019867474
B.3.R.180-DT-bin.11,exponential,B,3,R,180,DT,277,0.025323809
B.3.R.180-DT-bin.12,exponential,B,3,R,180,DT,295,0.036064122
B.3.R.180-DT-bin.14,exponential,B,3,R,180,DT,350,0.024245633
B.3.R.180-DT-bin.15,exponential,B,3,R,180,DT,263,0.017104684
B.3.R.180-DT-bin.16,exponential,B,3,R,180,DT,31,0.002079018
B.3.R.180-DT-bin.17,exponential,B,3,R,180,DT,137,0.027650917
B.3.R.180-DT-bin.18,exponential,B,3,R,180,DT,301,0.012641668
B.3.R.180-DT-bin.19,exponential,B,3,R,180,DT,83,0.00844416
B.3.R.180-DT-bin.2,exponential,B,3,R,180,DT,59,0.006964514
B.3.R.180-DT-bin.20,exponential,B,3,R,180,DT,334,0.034723888
B.3.R.180-DT-bin.21,exponential,B,3,R,180,DT,260,0.033569173
B.3.R.180-DT-bin.22,exponential,B,3,R,180,DT,342,0.040788028
B.3.R.180-DT-bin.23,exponential,B,3,R,180,DT,70,0.007202289
B.3.R.180-DT-bin.24,exponential,B,3,R,180,DT,376,0.036801122
B.3.R.180-DT-bin.25,exponential,B,3,R,180,DT,43,0.005810466
B.3.R.180-DT-bin.26,exponential,B,3,R,180,DT,347,0.058036913
B.3.R.180-DT-bin.27,exponential,B,3,R,180,DT,274,0.031593873
B.3.R.180-DT-bin.28,exponential,B,3,R,180,DT,31,0.00341614
B.3.R.180-DT-bin.29,exponential,B,3,R,180,DT,110,0.020066697
B.3.R.180-DT-bin.3,exponential,B,3,R,180,DT,193,0.01213438
B.3.R.180-DT-bin.31,exponential,B,3,R,180,DT,248,0.033767363
B.3.R.180-DT-bin.32,exponential,B,3,R,180,DT,240,0.02311474
B.3.R.180-DT-bin.33,exponential,B,3,R,180,DT,164,0.008154197
B.3.R.180-DT-bin.34,exponential,B,3,R,180,DT,324,0.032079521
B.3.R.180-DT-bin.35,exponential,B,3,R,180,DT,309,0.012797586
B.3.R.180-DT-bin.36,exponential,B,3,R,180,DT,314,0.016492445
B.3.R.180-DT-bin.37,exponential,B,3,R,180,DT,142,0.019829412
B.3.R.180-DT-bin.4,exponential,B,3,R,180,DT,308,0.021683567
B.3.R.180-DT-bin.5,exponential,B,3,R,180,DT,329,0.033148664
B.3.R.180-DT-bin.6,exponential,B,3,R,180,DT,122,0.012819347
B.3.R.180-DT-bin.7,exponential,B,3,R,180,DT,165,0.010650162
B.3.R.180-DT-bin.8,exponential,B,3,R,180,DT,209,0.032207939
B.3.R.180-MM-bin.1,exponential,B,3,R,180,MM,282,0.024781504
B.3.R.180-MM-bin.10,exponential,B,3,R,180,MM,340,0.033397816
B.3.R.180-MM-bin.2,exponential,B,3,R,180,MM,348,0.042389258
B.3.R.180-MM-bin.3,exponential,B,3,R,180,MM,322,0.02090186
B.3.R.180-MM-bin.4,exponential,B,3,R,180,MM,335,0.01928458
B.3.R.180-MM-bin.5,exponential,B,3,R,180,MM,57,0.006043834
B.3.R.180-MM-bin.7,exponential,B,3,R,180,MM,83,0.008308937
B.3.R.180-MM-bin.8,exponential,B,3,R,180,MM,112,0.020288549
B.3.R.180-MM-bin.9,exponential,B,3,R,180,MM,338,0.03306713
B.3.R.30-8K-bin.1,exponential,B,3,R,30,8K,41,0.018917286
B.3.R.30-8K-bin.10,exponential,B,3,R,30,8K,35,0.020472815
B.3.R.30-8K-bin.11,exponential,B,3,R,30,8K,27,0.010357676
B.3.R.30-8K-bin.12,exponential,B,3,R,30,8K,5,0.00097419
B.3.R.30-8K-bin.13,exponential,B,3,R,30,8K,25,0.006069263
B.3.R.30-8K-bin.14,exponential,B,3,R,30,8K,33,0.019389383
B.3.R.30-8K-bin.15,exponential,B,3,R,30,8K,32,0.01266184
B.3.R.30-8K-bin.16,exponential,B,3,R,30,8K,41,0.018917286
B.3.R.30-8K-bin.17,exponential,B,3,R,30,8K,25,0.006069263
B.3.R.30-8K-bin.18,exponential,B,3,R,30,8K,40,0.03435115
B.3.R.30-8K-bin.19,exponential,B,3,R,30,8K,27,0.010357676
B.3.R.30-8K-bin.2,exponential,B,3,R,30,8K,25,0.006069263
B.3.R.30-8K-bin.20,exponential,B,3,R,30,8K,27,0.010357676
B.3.R.30-8K-bin.21,exponential,B,3,R,30,8K,32,0.012616329
B.3.R.30-8K-bin.22,exponential,B,3,R,30,8K,33,0.019389383
B.3.R.30-8K-bin.23,exponential,B,3,R,30,8K,5,0.00097419
B.3.R.30-8K-bin.24,exponential,B,3,R,30,8K,20,0.005956319
B.3.R.30-8K-bin.25,exponential,B,3,R,30,8K,29,0.021795781
B.3.R.30-8K-bin.26,exponential,B,3,R,30,8K,33,0.019456816
B.3.R.30-8K-bin.27,exponential,B,3,R,30,8K,5,0.00097419
B.3.R.30-8K-bin.28,exponential,B,3,R,30,8K,40,0.033581394
B.3.R.30-8K-bin.29,exponential,B,3,R,30,8K,25,0.006069263
B.3.R.30-8K-bin.3,exponential,B,3,R,30,8K,33,0.019389383
B.3.R.30-8K-bin.30,exponential,B,3,R,30,8K,20,0.005956319
B.3.R.30-8K-bin.31,exponential,B,3,R,30,8K,5,0.00097419
B.3.R.30-8K-bin.32,exponential,B,3,R,30,8K,32,0.012539353
B.3.R.30-8K-bin.33,exponential,B,3,R,30,8K,41,0.01864652
B.3.R.30-8K-bin.34,exponential,B,3,R,30,8K,39,0.023922337
B.3.R.30-8K-bin.35,exponential,B,3,R,30,8K,32,0.012539353
B.3.R.30-8K-bin.36,exponential,B,3,R,30,8K,41,0.018917286
B.3.R.30-8K-bin.37,exponential,B,3,R,30,8K,27,0.010357676
B.3.R.30-8K-bin.38,exponential,B,3,R,30,8K,29,0.019150015
B.3.R.30-8K-bin.39,exponential,B,3,R,30,8K,39,0.023922337
B.3.R.30-8K-bin.4,exponential,B,3,R,30,8K,29,0.0223915
B.3.R.30-8K-bin.40,exponential,B,3,R,30,8K,39,0.024417757
B.3.R.30-8K-bin.5,exponential,B,3,R,30,8K,40,0.033581394
B.3.R.30-8K-bin.6,exponential,B,3,R,30,8K,20,0.005956319
B.3.R.30-8K-bin.7,exponential,B,3,R,30,8K,20,0.005956319
B.3.R.30-8K-bin.8,exponential,B,3,R,30,8K,40,0.033581394
B.3.R.30-8K-bin.9,exponential,B,3,R,30,8K,39,0.023922337
B.3.R.30-DT-bin.1,exponential,B,3,R,30,DT,30,0.01803592
B.3.R.30-DT-bin.10,exponential,B,3,R,30,DT,7,0.002514871
B.3.R.30-DT-bin.13,exponential,B,3,R,30,DT,42,0.015749941
B.3.R.30-DT-bin.15,exponential,B,3,R,30,DT,16,0.010385304
B.3.R.30-DT-bin.17,exponential,B,3,R,30,DT,10,0.005341148
B.3.R.30-DT-bin.18,exponential,B,3,R,30,DT,31,0.028005015
B.3.R.30-DT-bin.19,exponential,B,3,R,30,DT,5,0.001092907
B.3.R.30-DT-bin.2,exponential,B,3,R,30,DT,34,0.026012924
B.3.R.30-DT-bin.20,exponential,B,3,R,30,DT,39,0.033622467
B.3.R.30-DT-bin.22,exponential,B,3,R,30,DT,16,0.010660007
B.3.R.30-DT-bin.23,exponential,B,3,R,30,DT,37,0.0218147
B.3.R.30-DT-bin.24,exponential,B,3,R,30,DT,11,0.006895675
B.3.R.30-DT-bin.25,exponential,B,3,R,30,DT,23,0.009456825
B.3.R.30-DT-bin.26,exponential,B,3,R,30,DT,22,0.007279686
B.3.R.30-DT-bin.28,exponential,B,3,R,30,DT,39,0.025911925
B.3.R.30-DT-bin.29,exponential,B,3,R,30,DT,27,0.010633914
B.3.R.30-DT-bin.30,exponential,B,3,R,30,DT,8,0.006789838
B.3.R.30-DT-bin.31,exponential,B,3,R,30,DT,17,0.010197219
B.3.R.30-DT-bin.4,exponential,B,3,R,30,DT,32,0.020016867
B.3.R.30-DT-bin.5,exponential,B,3,R,30,DT,30,0.022539445
B.3.R.30-DT-bin.6,exponential,B,3,R,30,DT,40,0.021811496
B.3.R.30-DT-bin.7,exponential,B,3,R,30,DT,18,0.0150978
B.3.R.30-DT-bin.8,exponential,B,3,R,30,DT,34,0.014954493
B.3.R.30-DT-bin.9,exponential,B,3,R,30,DT,29,0.020278757
B.3.R.30-MM-bin.10,exponential,B,3,R,30,MM,18,0.014923562
B.3.R.30-MM-bin.13,exponential,B,3,R,30,MM,39,0.024525963
B.3.R.30-MM-bin.15,exponential,B,3,R,30,MM,39,0.022428036
B.3.R.30-MM-bin.16,exponential,B,3,R,30,MM,31,0.022732001
B.3.R.30-MM-bin.17,exponential,B,3,R,30,MM,14,0.008815862
B.3.R.30-MM-bin.19,exponential,B,3,R,30,MM,32,0.012801878
B.3.R.30-MM-bin.2,exponential,B,3,R,30,MM,22,0.008662845
B.3.R.30-MM-bin.20,exponential,B,3,R,30,MM,11,0.005941104
B.3.R.30-MM-bin.21,exponential,B,3,R,30,MM,27,0.010739251
B.3.R.30-MM-bin.22,exponential,B,3,R,30,MM,40,0.034162465
B.3.R.30-MM-bin.23,exponential,B,3,R,30,MM,39,0.038233531
B.3.R.30-MM-bin.24,exponential,B,3,R,30,MM,29,0.023523712
B.3.R.30-MM-bin.25,exponential,B,3,R,30,MM,34,0.025630982
B.3.R.30-MM-bin.4,exponential,B,3,R,30,MM,21,0.023520509
B.3.R.30-MM-bin.5,exponential,B,3,R,30,MM,30,0.021057989
B.3.R.30-MM-bin.6,exponential,B,3,R,30,MM,36,0.022221833
B.3.R.30-MM-bin.7,exponential,B,3,R,30,MM,41,0.024277619
B.3.R.30-MM-bin.8,exponential,B,3,R,30,MM,42,0.015848938
B.3.R.60-8K-bin.1,exponential,B,3,R,60,8K,18,0.004808544
B.3.R.60-8K-bin.10,exponential,B,3,R,60,8K,34,0.006411009
B.3.R.60-8K-bin.11,exponential,B,3,R,60,8K,100,0.029993662
B.3.R.60-8K-bin.12,exponential,B,3,R,60,8K,51,0.014370518
B.3.R.60-8K-bin.13,exponential,B,3,R,60,8K,37,0.008525954
B.3.R.60-8K-bin.14,exponential,B,3,R,60,8K,18,0.004808544
B.3.R.60-8K-bin.15,exponential,B,3,R,60,8K,7,0.00106603
B.3.R.60-8K-bin.16,exponential,B,3,R,60,8K,55,0.010431482
B.3.R.60-8K-bin.17,exponential,B,3,R,60,8K,40,0.004954205
B.3.R.60-8K-bin.18,exponential,B,3,R,60,8K,77,0.035209345
B.3.R.60-8K-bin.19,exponential,B,3,R,60,8K,79,0.030776262
B.3.R.60-8K-bin.2,exponential,B,3,R,60,8K,40,0.004954205
B.3.R.60-8K-bin.20,exponential,B,3,R,60,8K,89,0.013122279
B.3.R.60-8K-bin.21,exponential,B,3,R,60,8K,34,0.006411009
B.3.R.60-8K-bin.22,exponential,B,3,R,60,8K,37,0.008399877
B.3.R.60-8K-bin.23,exponential,B,3,R,60,8K,100,0.030617023
B.3.R.60-8K-bin.24,exponential,B,3,R,60,8K,88,0.025943363
B.3.R.60-8K-bin.25,exponential,B,3,R,60,8K,79,0.030776262
B.3.R.60-8K-bin.26,exponential,B,3,R,60,8K,86,0.01037163
B.3.R.60-8K-bin.27,exponential,B,3,R,60,8K,86,0.01037163
B.3.R.60-8K-bin.28,exponential,B,3,R,60,8K,89,0.013122279
B.3.R.60-8K-bin.29,exponential,B,3,R,60,8K,7,0.00106603
B.3.R.60-8K-bin.3,exponential,B,3,R,60,8K,89,0.013122279
B.3.R.60-8K-bin.30,exponential,B,3,R,60,8K,37,0.008399877
B.3.R.60-8K-bin.31,exponential,B,3,R,60,8K,7,0.00106603
B.3.R.60-8K-bin.32,exponential,B,3,R,60,8K,34,0.006411009
B.3.R.60-8K-bin.33,exponential,B,3,R,60,8K,80,0.032423282
B.3.R.60-8K-bin.34,exponential,B,3,R,60,8K,100,0.029993662
B.3.R.60-8K-bin.35,exponential,B,3,R,60,8K,74,0.022070351
B.3.R.60-8K-bin.36,exponential,B,3,R,60,8K,51,0.014370518
B.3.R.60-8K-bin.37,exponential,B,3,R,60,8K,7,0.001056355
B.3.R.60-8K-bin.38,exponential,B,3,R,60,8K,18,0.004808544
B.3.R.60-8K-bin.39,exponential,B,3,R,60,8K,55,0.010431482
B.3.R.60-8K-bin.4,exponential,B,3,R,60,8K,77,0.035209345
B.3.R.60-8K-bin.40,exponential,B,3,R,60,8K,77,0.035209345
B.3.R.60-8K-bin.41,exponential,B,3,R,60,8K,37,0.008399877
B.3.R.60-8K-bin.42,exponential,B,3,R,60,8K,80,0.032423282
B.3.R.60-8K-bin.43,exponential,B,3,R,60,8K,18,0.004808544
B.3.R.60-8K-bin.44,exponential,B,3,R,60,8K,40,0.004954205
B.3.R.60-8K-bin.45,exponential,B,3,R,60,8K,88,0.025943363
B.3.R.60-8K-bin.46,exponential,B,3,R,60,8K,51,0.014370518
B.3.R.60-8K-bin.47,exponential,B,3,R,60,8K,79,0.030776262
B.3.R.60-8K-bin.48,exponential,B,3,R,60,8K,34,0.006411009
B.3.R.60-8K-bin.49,exponential,B,3,R,60,8K,80,0.032440297
B.3.R.60-8K-bin.5,exponential,B,3,R,60,8K,79,0.030776262
B.3.R.60-8K-bin.50,exponential,B,3,R,60,8K,100,0.029993662
B.3.R.60-8K-bin.51,exponential,B,3,R,60,8K,86,0.01037163
B.3.R.60-8K-bin.52,exponential,B,3,R,60,8K,86,0.01037163
B.3.R.60-8K-bin.53,exponential,B,3,R,60,8K,48,0.009968245
B.3.R.60-8K-bin.54,exponential,B,3,R,60,8K,55,0.010431482
B.3.R.60-8K-bin.55,exponential,B,3,R,60,8K,88,0.026036361
B.3.R.60-8K-bin.56,exponential,B,3,R,60,8K,89,0.013122279
B.3.R.60-8K-bin.57,exponential,B,3,R,60,8K,80,0.032379627
B.3.R.60-8K-bin.58,exponential,B,3,R,60,8K,88,0.025943363
B.3.R.60-8K-bin.6,exponential,B,3,R,60,8K,51,0.014370518
B.3.R.60-8K-bin.7,exponential,B,3,R,60,8K,40,0.004954205
B.3.R.60-8K-bin.8,exponential,B,3,R,60,8K,77,0.035209345
B.3.R.60-8K-bin.9,exponential,B,3,R,60,8K,55,0.010805592
B.3.R.60-DT-bin.1,exponential,B,3,R,60,DT,19,0.005724026
B.3.R.60-DT-bin.10,exponential,B,3,R,60,DT,87,0.026052708
B.3.R.60-DT-bin.11,exponential,B,3,R,60,DT,24,0.007136258
B.3.R.60-DT-bin.12,exponential,B,3,R,60,DT,88,0.013122279
B.3.R.60-DT-bin.13,exponential,B,3,R,60,DT,12,0.003826888
B.3.R.60-DT-bin.14,exponential,B,3,R,60,DT,14,0.005354437
B.3.R.60-DT-bin.15,exponential,B,3,R,60,DT,67,0.032823848
B.3.R.60-DT-bin.16,exponential,B,3,R,60,DT,77,0.031368895
B.3.R.60-DT-bin.17,exponential,B,3,R,60,DT,78,0.032379627
B.3.R.60-DT-bin.18,exponential,B,3,R,60,DT,84,0.01037163
B.3.R.60-DT-bin.19,exponential,B,3,R,60,DT,70,0.012778713
B.3.R.60-DT-bin.2,exponential,B,3,R,60,DT,50,0.015746669
B.3.R.60-DT-bin.20,exponential,B,3,R,60,DT,67,0.02123549
B.3.R.60-DT-bin.21,exponential,B,3,R,60,DT,39,0.00505194
B.3.R.60-DT-bin.22,exponential,B,3,R,60,DT,74,0.024640376
B.3.R.60-DT-bin.23,exponential,B,3,R,60,DT,109,0.036915467
B.3.R.60-DT-bin.24,exponential,B,3,R,60,DT,83,0.025000741
B.3.R.60-DT-bin.25,exponential,B,3,R,60,DT,54,0.010431482
B.3.R.60-DT-bin.26,exponential,B,3,R,60,DT,24,0.009790523
B.3.R.60-DT-bin.27,exponential,B,3,R,60,DT,35,0.006949428
B.3.R.60-DT-bin.28,exponential,B,3,R,60,DT,59,0.012087777
B.3.R.60-DT-bin.3,exponential,B,3,R,60,DT,7,0.001153523
B.3.R.60-DT-bin.30,exponential,B,3,R,60,DT,76,0.035605558
B.3.R.60-DT-bin.5,exponential,B,3,R,60,DT,33,0.006534517
B.3.R.60-DT-bin.6,exponential,B,3,R,60,DT,52,0.01537753
B.3.R.60-DT-bin.7,exponential,B,3,R,60,DT,37,0.011073793
B.3.R.60-DT-bin.9,exponential,B,3,R,60,DT,47,0.014739774
B.3.R.60-MM-bin.1,exponential,B,3,R,60,MM,78,0.030917101
B.3.R.60-MM-bin.10,exponential,B,3,R,60,MM,18,0.004909516
B.3.R.60-MM-bin.11,exponential,B,3,R,60,MM,80,0.03423271
B.3.R.60-MM-bin.12,exponential,B,3,R,60,MM,87,0.041578284
B.3.R.60-MM-bin.13,exponential,B,3,R,60,MM,88,0.018153735
B.3.R.60-MM-bin.14,exponential,B,3,R,60,MM,28,0.004949834
B.3.R.60-MM-bin.15,exponential,B,3,R,60,MM,88,0.025169454
B.3.R.60-MM-bin.16,exponential,B,3,R,60,MM,55,0.010701601
B.3.R.60-MM-bin.17,exponential,B,3,R,60,MM,71,0.012488026
B.3.R.60-MM-bin.2,exponential,B,3,R,60,MM,84,0.024012145
B.3.R.60-MM-bin.3,exponential,B,3,R,60,MM,21,0.006849241
B.3.R.60-MM-bin.4,exponential,B,3,R,60,MM,14,0.005748197
B.3.R.60-MM-bin.5,exponential,B,3,R,60,MM,37,0.010926481
B.3.R.60-MM-bin.6,exponential,B,3,R,60,MM,58,0.011038712
B.3.R.60-MM-bin.7,exponential,B,3,R,60,MM,51,0.015601559
B.3.R.60-MM-bin.9,exponential,B,3,R,60,MM,11,0.002810635
B.3.V.60-8K-bin.1,exponential,B,3,V,60,8K,80,0.018213975
B.3.V.60-8K-bin.10,exponential,B,3,V,60,8K,91,0.027442463
B.3.V.60-8K-bin.11,exponential,B,3,V,60,8K,82,0.019877941
B.3.V.60-8K-bin.12,exponential,B,3,V,60,8K,72,0.013975017
B.3.V.60-8K-bin.13,exponential,B,3,V,60,8K,88,0.012847263
B.3.V.60-8K-bin.14,exponential,B,3,V,60,8K,88,0.012847263
B.3.V.60-8K-bin.15,exponential,B,3,V,60,8K,102,0.026867819
B.3.V.60-8K-bin.16,exponential,B,3,V,60,8K,72,0.013975017
B.3.V.60-8K-bin.17,exponential,B,3,V,60,8K,80,0.018487335
B.3.V.60-8K-bin.18,exponential,B,3,V,60,8K,25,0.003538725
B.3.V.60-8K-bin.19,exponential,B,3,V,60,8K,90,0.010828585
B.3.V.60-8K-bin.2,exponential,B,3,V,60,8K,90,0.010712889
B.3.V.60-8K-bin.20,exponential,B,3,V,60,8K,43,0.008208207
B.3.V.60-8K-bin.21,exponential,B,3,V,60,8K,90,0.010712889
B.3.V.60-8K-bin.22,exponential,B,3,V,60,8K,43,0.008208207
B.3.V.60-8K-bin.23,exponential,B,3,V,60,8K,72,0.013975017
B.3.V.60-8K-bin.24,exponential,B,3,V,60,8K,91,0.028011236
B.3.V.60-8K-bin.25,exponential,B,3,V,60,8K,85,0.02506125
B.3.V.60-8K-bin.26,exponential,B,3,V,60,8K,90,0.010828585
B.3.V.60-8K-bin.27,exponential,B,3,V,60,8K,43,0.008208207
B.3.V.60-8K-bin.28,exponential,B,3,V,60,8K,87,0.036156907
B.3.V.60-8K-bin.29,exponential,B,3,V,60,8K,91,0.027442463
B.3.V.60-8K-bin.3,exponential,B,3,V,60,8K,102,0.026834374
B.3.V.60-8K-bin.30,exponential,B,3,V,60,8K,102,0.026834374
B.3.V.60-8K-bin.31,exponential,B,3,V,60,8K,90,0.010828585
B.3.V.60-8K-bin.32,exponential,B,3,V,60,8K,70,0.027623847
B.3.V.60-8K-bin.33,exponential,B,3,V,60,8K,80,0.018213975
B.3.V.60-8K-bin.34,exponential,B,3,V,60,8K,90,0.010712889
B.3.V.60-8K-bin.35,exponential,B,3,V,60,8K,25,0.003538725
B.3.V.60-8K-bin.36,exponential,B,3,V,60,8K,90,0.010712889
B.3.V.60-8K-bin.37,exponential,B,3,V,60,8K,87,0.036156907
B.3.V.60-8K-bin.38,exponential,B,3,V,60,8K,80,0.018213975
B.3.V.60-8K-bin.39,exponential,B,3,V,60,8K,85,0.02506125
B.3.V.60-8K-bin.4,exponential,B,3,V,60,8K,70,0.027657275
B.3.V.60-8K-bin.40,exponential,B,3,V,60,8K,72,0.013975017
B.3.V.60-8K-bin.41,exponential,B,3,V,60,8K,102,0.026834374
B.3.V.60-8K-bin.42,exponential,B,3,V,60,8K,43,0.008208207
B.3.V.60-8K-bin.43,exponential,B,3,V,60,8K,87,0.036111253
B.3.V.60-8K-bin.44,exponential,B,3,V,60,8K,91,0.027442463
B.3.V.60-8K-bin.45,exponential,B,3,V,60,8K,25,0.003538725
B.3.V.60-8K-bin.46,exponential,B,3,V,60,8K,85,0.02506125
B.3.V.60-8K-bin.47,exponential,B,3,V,60,8K,90,0.010828585
B.3.V.60-8K-bin.48,exponential,B,3,V,60,8K,87,0.036156907
B.3.V.60-8K-bin.49,exponential,B,3,V,60,8K,85,0.02506125
B.3.V.60-8K-bin.5,exponential,B,3,V,60,8K,25,0.003538725
B.3.V.60-8K-bin.6,exponential,B,3,V,60,8K,70,0.027657275
B.3.V.60-8K-bin.7,exponential,B,3,V,60,8K,88,0.012847263
B.3.V.60-8K-bin.8,exponential,B,3,V,60,8K,88,0.012847263
B.3.V.60-8K-bin.9,exponential,B,3,V,60,8K,70,0.027657275
B.3.V.60-DT-bin.1,exponential,B,3,V,60,DT,86,0.017413426
B.3.V.60-DT-bin.10,exponential,B,3,V,60,DT,89,0.013939888
B.3.V.60-DT-bin.11,exponential,B,3,V,60,DT,18,0.005494818
B.3.V.60-DT-bin.13,exponential,B,3,V,60,DT,69,0.028187816
B.3.V.60-DT-bin.14,exponential,B,3,V,60,DT,11,0.003542845
B.3.V.60-DT-bin.15,exponential,B,3,V,60,DT,37,0.007920067
B.3.V.60-DT-bin.17,exponential,B,3,V,60,DT,24,0.003838975
B.3.V.60-DT-bin.18,exponential,B,3,V,60,DT,82,0.025146488
