Bin.Id	Community	Abundance_distribution	Taxonomic_distribution	Depth	Pipeline	Marker lineage	Completeness	Contamination	Strain heterogeneity
B.1.O.60-8K-bin.1	B	1	O	60	8K	f__Rhodobacteraceae (UID3356)	93.68	0.04	0
B.1.O.60-8K-bin.10	B	1	O	60	8K	o__Actinomycetales (UID1812)	98.9	0.55	0
B.1.O.60-8K-bin.11	B	1	O	60	8K	o__Sphingomonadales (UID3310)	94.41	0.34	0
B.1.O.60-8K-bin.12	B	1	O	60	8K	o__Flavobacteriales (UID2815)	98.53	0	0
B.1.O.60-8K-bin.13	B	1	O	60	8K	c__Thermoprotei (UID148)	99.37	0	0
B.1.O.60-8K-bin.14	B	1	O	60	8K	c__Thermoprotei (UID148)	99.37	0	0
B.1.O.60-8K-bin.15	B	1	O	60	8K	o__Actinomycetales (UID1812)	99.67	0.79	0
B.1.O.60-8K-bin.16	B	1	O	60	8K	f__Rhodobacteraceae (UID3356)	96.11	0.04	0
B.1.O.60-8K-bin.17	B	1	O	60	8K	f__Bifidobacteriaceae (UID1458)	88.94	0	0
B.1.O.60-8K-bin.18	B	1	O	60	8K	c__Thermoprotei (UID148)	100	0.63	0
B.1.O.60-8K-bin.19	B	1	O	60	8K	o__Flavobacteriales (UID2815)	100	0	0
B.1.O.60-8K-bin.2	B	1	O	60	8K	c__Thermoprotei (UID148)	99.37	0	0
B.1.O.60-8K-bin.20	B	1	O	60	8K	c__Thermoprotei (UID148)	99.37	0	0
B.1.O.60-8K-bin.21	B	1	O	60	8K	o__Campylobacterales (UID3068)	99.41	0.42	0
B.1.O.60-8K-bin.22	B	1	O	60	8K	o__Flavobacteriales (UID2815)	98.53	0	0
B.1.O.60-8K-bin.23	B	1	O	60	8K	o__Actinomycetales (UID1812)	98.9	0.55	0
B.1.O.60-8K-bin.24	B	1	O	60	8K	o__Rhizobiales (UID3481)	98.64	0.44	0
B.1.O.60-8K-bin.25	B	1	O	60	8K	f__Micrococcaceae (UID1623)	98.32	1.15	33.33
B.1.O.60-8K-bin.26	B	1	O	60	8K	c__Thermoprotei (UID148)	100	0.63	0
B.1.O.60-8K-bin.27	B	1	O	60	8K	o__Campylobacterales (UID3068)	99.41	0.42	0
B.1.O.60-8K-bin.28	B	1	O	60	8K	f__Vibrionaceae (UID4868)	93.68	0.56	0
B.1.O.60-8K-bin.29	B	1	O	60	8K	o__Actinomycetales (UID1812)	98.9	0.55	0
B.1.O.60-8K-bin.3	B	1	O	60	8K	f__Micrococcaceae (UID1623)	98.32	1.15	33.33
B.1.O.60-8K-bin.30	B	1	O	60	8K	o__Actinomycetales (UID1812)	99.67	0.79	0
B.1.O.60-8K-bin.31	B	1	O	60	8K	c__Thermoprotei (UID148)	99.37	0	0
B.1.O.60-8K-bin.32	B	1	O	60	8K	f__Vibrionaceae (UID4868)	89.34	0.56	0
B.1.O.60-8K-bin.33	B	1	O	60	8K	f__Rhodobacteraceae (UID3356)	93.68	0.04	0
B.1.O.60-8K-bin.34	B	1	O	60	8K	c__Thermoprotei (UID148)	99.37	0	0
B.1.O.60-8K-bin.35	B	1	O	60	8K	f__Bifidobacteriaceae (UID1458)	88.94	0	0
B.1.O.60-8K-bin.36	B	1	O	60	8K	c__Thermoprotei (UID148)	99.37	0	0
B.1.O.60-8K-bin.37	B	1	O	60	8K	f__Vibrionaceae (UID4868)	93.95	0.56	0
B.1.O.60-8K-bin.38	B	1	O	60	8K	f__Rhodobacteraceae (UID3356)	93.68	0.04	0
B.1.O.60-8K-bin.39	B	1	O	60	8K	o__Rhizobiales (UID3481)	98.64	0.44	0
B.1.O.60-8K-bin.4	B	1	O	60	8K	o__Actinomycetales (UID1812)	99.67	0.79	0
B.1.O.60-8K-bin.40	B	1	O	60	8K	o__Flavobacteriales (UID2815)	98.53	0	0
B.1.O.60-8K-bin.41	B	1	O	60	8K	o__Actinomycetales (UID1812)	99.67	0.79	0
B.1.O.60-8K-bin.42	B	1	O	60	8K	f__Micrococcaceae (UID1623)	98.32	1.15	33.33
B.1.O.60-8K-bin.43	B	1	O	60	8K	o__Campylobacterales (UID3068)	99.41	0.42	0
B.1.O.60-8K-bin.44	B	1	O	60	8K	f__Vibrionaceae (UID4868)	99.38	0.64	0
B.1.O.60-8K-bin.45	B	1	O	60	8K	o__Actinomycetales (UID1812)	98.9	0.55	0
B.1.O.60-8K-bin.46	B	1	O	60	8K	f__Halobacteriaceae (UID85)	71.93	0	0
B.1.O.60-8K-bin.47	B	1	O	60	8K	f__Bifidobacteriaceae (UID1458)	88.94	0	0
B.1.O.60-8K-bin.48	B	1	O	60	8K	o__Rhizobiales (UID3481)	98.24	0.44	0
B.1.O.60-8K-bin.49	B	1	O	60	8K	c__Thermoprotei (UID148)	100	0.63	0
B.1.O.60-8K-bin.5	B	1	O	60	8K	f__Micrococcaceae (UID1623)	98.32	1.15	33.33
B.1.O.60-8K-bin.50	B	1	O	60	8K	o__Rhizobiales (UID3481)	98.64	0.44	0
B.1.O.60-8K-bin.6	B	1	O	60	8K	c__Thermoprotei (UID148)	100	0.63	0
B.1.O.60-8K-bin.7	B	1	O	60	8K	o__Campylobacterales (UID3068)	99.41	0.42	0
B.1.O.60-8K-bin.8	B	1	O	60	8K	c__Thermoprotei (UID148)	99.37	0	0
B.1.O.60-8K-bin.9	B	1	O	60	8K	f__Bifidobacteriaceae (UID1458)	88.94	0	0
B.1.O.60-DT-bin.1	B	1	O	60	DT	c__Thermoprotei (UID148)	98.73	0	0
B.1.O.60-DT-bin.10	B	1	O	60	DT	o__Campylobacterales (UID3068)	98	2.12	0
B.1.O.60-DT-bin.11	B	1	O	60	DT	o__Flavobacteriales (UID2815)	98.53	0	0
B.1.O.60-DT-bin.12	B	1	O	60	DT	k__Archaea (UID2)	69.4	15.67	0
B.1.O.60-DT-bin.13	B	1	O	60	DT	k__Bacteria (UID203)	98.75	8.62	0
B.1.O.60-DT-bin.14	B	1	O	60	DT	f__Rhodobacteraceae (UID3340)	96.21	0	0
B.1.O.60-DT-bin.15	B	1	O	60	DT	f__Halobacteriaceae (UID85)	95.9	0	0
B.1.O.60-DT-bin.16	B	1	O	60	DT	o__Campylobacterales (UID3068)	99.41	0.42	0
B.1.O.60-DT-bin.17	B	1	O	60	DT	f__Bifidobacteriaceae (UID1462)	97.47	0.92	25
B.1.O.60-DT-bin.18	B	1	O	60	DT	o__Rhizobiales (UID3481)	98.24	0.44	0
B.1.O.60-DT-bin.19	B	1	O	60	DT	k__Bacteria (UID203)	100	3.76	6.67
B.1.O.60-DT-bin.2	B	1	O	60	DT	o__Actinomycetales (UID1812)	99.23	2.21	4.55
B.1.O.60-DT-bin.20	B	1	O	60	DT	f__Vibrionaceae (UID4868)	89.34	0.56	0
B.1.O.60-DT-bin.21	B	1	O	60	DT	k__Bacteria (UID203)	60.03	28.16	2.6
B.1.O.60-DT-bin.22	B	1	O	60	DT	o__Sphingomonadales (UID3310)	94.02	0	0
B.1.O.60-DT-bin.23	B	1	O	60	DT	o__Actinomycetales (UID1590)	95	0.88	0
B.1.O.60-DT-bin.24	B	1	O	60	DT	f__Bifidobacteriaceae (UID1458)	99.24	1.36	21.43
B.1.O.60-DT-bin.25	B	1	O	60	DT	f__Rhodobacteraceae (UID3356)	96.11	0.04	0
B.1.O.60-DT-bin.26	B	1	O	60	DT	f__Bacillaceae (UID829)	98.28	2.13	0
B.1.O.60-DT-bin.27	B	1	O	60	DT	o__Campylobacterales (UID3068)	94.81	0.12	0
B.1.O.60-DT-bin.3	B	1	O	60	DT	f__Halobacteriaceae (UID85)	99.53	0	0
B.1.O.60-DT-bin.4	B	1	O	60	DT	o__Actinomycetales (UID1812)	98.9	0.55	0
B.1.O.60-DT-bin.5	B	1	O	60	DT	c__Thermoprotei (UID148)	99.37	0.63	0
B.1.O.60-DT-bin.6	B	1	O	60	DT	c__Thermoprotei (UID148)	100	0.63	0
B.1.O.60-DT-bin.7	B	1	O	60	DT	f__Micrococcaceae (UID1623)	98.32	1.42	55.56
B.1.O.60-DT-bin.8	B	1	O	60	DT	o__Sphingomonadales (UID3310)	99.25	1.27	22.22
B.1.O.60-DT-bin.9	B	1	O	60	DT	f__Halobacteriaceae (UID85)	98.65	4.87	6.25
B.1.O.60-MM-bin.1	B	1	O	60	MM	o__Campylobacterales (UID3068)	96.95	1.71	0
B.2.C.60-8K-bin.1	B	2	C	60	8K	c__Thermoprotei (UID148)	99.37	0	0
B.2.C.60-8K-bin.10	B	2	C	60	8K	c__Thermoprotei (UID148)	100	0.63	0
B.2.C.60-8K-bin.11	B	2	C	60	8K	o__Rhizobiales (UID3481)	98.64	0.44	0
B.2.C.60-8K-bin.12	B	2	C	60	8K	c__Thermoprotei (UID148)	100	0.63	0
B.2.C.60-8K-bin.13	B	2	C	60	8K	c__Thermoprotei (UID148)	99.37	0	0
B.2.C.60-8K-bin.14	B	2	C	60	8K	o__Flavobacteriales (UID2815)	100	0	0
B.2.C.60-8K-bin.15	B	2	C	60	8K	o__Campylobacterales (UID3068)	96.64	1.77	42.86
B.2.C.60-8K-bin.16	B	2	C	60	8K	o__Actinomycetales (UID1812)	86.94	0.79	0
B.2.C.60-8K-bin.17	B	2	C	60	8K	f__Vibrionaceae (UID4868)	91.49	0.6	0
B.2.C.60-8K-bin.18	B	2	C	60	8K	c__Thermoprotei (UID148)	99.37	0	0
B.2.C.60-8K-bin.19	B	2	C	60	8K	o__Actinomycetales (UID1812)	98.9	0.55	0
B.2.C.60-8K-bin.2	B	2	C	60	8K	o__Rhizobiales (UID3481)	98.64	0.44	0
B.2.C.60-8K-bin.20	B	2	C	60	8K	o__Flavobacteriales (UID2815)	100	0	0
B.2.C.60-8K-bin.21	B	2	C	60	8K	c__Thermoprotei (UID148)	99.37	0	0
B.2.C.60-8K-bin.22	B	2	C	60	8K	c__Thermoprotei (UID148)	99.37	0	0
B.2.C.60-8K-bin.23	B	2	C	60	8K	o__Actinomycetales (UID1812)	98.9	0.55	0
B.2.C.60-8K-bin.24	B	2	C	60	8K	c__Thermoprotei (UID148)	99.37	0	0
B.2.C.60-8K-bin.25	B	2	C	60	8K	c__Thermoprotei (UID148)	99.37	0	0
B.2.C.60-8K-bin.26	B	2	C	60	8K	f__Rhodobacteraceae (UID3356)	93.68	0.04	0
B.2.C.60-8K-bin.27	B	2	C	60	8K	o__Campylobacterales (UID3068)	96.64	1.77	42.86
B.2.C.60-8K-bin.28	B	2	C	60	8K	c__Thermoprotei (UID148)	100	0.63	0
B.2.C.60-8K-bin.29	B	2	C	60	8K	o__Actinomycetales (UID1812)	86.94	0.79	0
B.2.C.60-8K-bin.3	B	2	C	60	8K	o__Actinomycetales (UID1812)	86.94	0.79	0
B.2.C.60-8K-bin.30	B	2	C	60	8K	o__Rhizobiales (UID3481)	98.64	0.44	0
B.2.C.60-8K-bin.31	B	2	C	60	8K	o__Flavobacteriales (UID2815)	100	0	0
B.2.C.60-8K-bin.32	B	2	C	60	8K	o__Campylobacterales (UID3068)	96.64	1.77	42.86
B.2.C.60-8K-bin.33	B	2	C	60	8K	o__Campylobacterales (UID3068)	96.64	1.77	42.86
B.2.C.60-8K-bin.34	B	2	C	60	8K	o__Actinomycetales (UID1812)	98.9	0.55	0
B.2.C.60-8K-bin.4	B	2	C	60	8K	o__Actinomycetales (UID1812)	86.94	0.79	0
B.2.C.60-8K-bin.5	B	2	C	60	8K	o__Actinomycetales (UID1812)	98.9	0.55	0
B.2.C.60-8K-bin.6	B	2	C	60	8K	o__Rhizobiales (UID3481)	98.64	0.44	0
B.2.C.60-8K-bin.7	B	2	C	60	8K	o__Flavobacteriales (UID2815)	100	0	0
B.2.C.60-8K-bin.8	B	2	C	60	8K	c__Thermoprotei (UID148)	99.37	0	0
B.2.C.60-8K-bin.9	B	2	C	60	8K	c__Thermoprotei (UID148)	100	0.63	0
B.2.C.60-DT-bin.1	B	2	C	60	DT	o__Rhizobiales (UID3481)	99.44	0.44	0
B.2.C.60-DT-bin.10	B	2	C	60	DT	f__Vibrionaceae (UID4868)	99.93	1.49	0
B.2.C.60-DT-bin.11	B	2	C	60	DT	k__Archaea (UID2)	68.46	16.53	3.17
B.2.C.60-DT-bin.12	B	2	C	60	DT	f__Rhodobacteraceae (UID3356)	99.05	0.35	0
B.2.C.60-DT-bin.13	B	2	C	60	DT	o__Actinomycetales (UID1812)	97.58	0.55	0
B.2.C.60-DT-bin.14	B	2	C	60	DT	o__Campylobacterales (UID3068)	98.44	2.12	37.5
B.2.C.60-DT-bin.15	B	2	C	60	DT	f__Rhodobacteraceae (UID3340)	99.55	0.08	0
B.2.C.60-DT-bin.16	B	2	C	60	DT	f__Micrococcaceae (UID1631)	98.78	0.76	60
B.2.C.60-DT-bin.17	B	2	C	60	DT	c__Thermoprotei (UID148)	100	0.63	0
B.2.C.60-DT-bin.18	B	2	C	60	DT	f__Rhodobacteraceae (UID3356)	99.39	1.17	20
B.2.C.60-DT-bin.19	B	2	C	60	DT	k__Bacteria (UID203)	60.03	29.8	4.44
B.2.C.60-DT-bin.2	B	2	C	60	DT	o__Actinomycetales (UID1590)	95	3.14	0
B.2.C.60-DT-bin.20	B	2	C	60	DT	o__Flavobacteriales (UID2815)	97.52	2.71	66.67
B.2.C.60-DT-bin.3	B	2	C	60	DT	c__Thermoprotei (UID148)	99.37	0	0
B.2.C.60-DT-bin.4	B	2	C	60	DT	f__Micrococcaceae (UID1623)	98.32	2.06	37.5
B.2.C.60-DT-bin.5	B	2	C	60	DT	f__Rhodobacteraceae (UID3356)	98.65	0.65	0
B.2.C.60-DT-bin.6	B	2	C	60	DT	o__Actinomycetales (UID1812)	99.67	1.01	0
B.2.C.60-DT-bin.7	B	2	C	60	DT	c__Thermoprotei (UID148)	99.37	0.63	0
B.2.C.60-DT-bin.8	B	2	C	60	DT	o__Campylobacterales (UID3068)	99.12	2.15	7.69
B.2.C.60-DT-bin.9	B	2	C	60	DT	o__Flavobacteriales (UID2815)	100	0	0
B.2.C.60-MM-bin.1	B	2	C	60	MM	f__Rhodobacteraceae (UID3356)	99.39	0.61	0
B.2.C.60-MM-bin.10	B	2	C	60	MM	o__Actinomycetales (UID1812)	99.67	0.79	0
B.2.C.60-MM-bin.11	B	2	C	60	MM	o__Actinomycetales (UID1812)	98.9	0.55	0
B.2.C.60-MM-bin.12	B	2	C	60	MM	o__Burkholderiales (UID4000)	96	2.13	50
B.2.C.60-MM-bin.13	B	2	C	60	MM	c__Betaproteobacteria (UID3959)	84.59	10.91	31.71
B.2.C.60-MM-bin.14	B	2	C	60	MM	f__Vibrionaceae (UID4868)	99.93	0.91	0
B.2.C.60-MM-bin.15	B	2	C	60	MM	f__Rhodobacteraceae (UID3356)	98.65	0.35	0
B.2.C.60-MM-bin.2	B	2	C	60	MM	f__Rhodobacteraceae (UID3356)	97.87	0.5	0
B.2.C.60-MM-bin.3	B	2	C	60	MM	o__Flavobacteriales (UID2815)	99.51	0.16	100
B.2.C.60-MM-bin.4	B	2	C	60	MM	f__Micrococcaceae (UID1623)	98.32	1.3	50
B.2.C.60-MM-bin.5	B	2	C	60	MM	o__Campylobacterales (UID3068)	79.74	11.71	14.04
B.2.C.60-MM-bin.6	B	2	C	60	MM	f__Rhodobacteraceae (UID3340)	98.94	0.08	0
B.2.C.60-MM-bin.7	B	2	C	60	MM	o__Rhizobiales (UID3481)	99.44	0.44	0
B.2.C.60-MM-bin.8	B	2	C	60	MM	o__Campylobacterales (UID3068)	69.74	5.7	3.33
B.2.C.60-MM-bin.9	B	2	C	60	MM	o__Actinomycetales (UID1590)	95	0	0
B.2.N.60-8K-bin.1	B	2	N	60	8K	c__Thermoprotei (UID148)	99.37	0	0
B.2.N.60-8K-bin.10	B	2	N	60	8K	f__Enterobacteriaceae (UID5103)	99.96	0.65	25
B.2.N.60-8K-bin.11	B	2	N	60	8K	f__Enterobacteriaceae (UID5103)	99.96	0.65	25
B.2.N.60-8K-bin.12	B	2	N	60	8K	o__Actinomycetales (UID1812)	98.9	0.55	0
B.2.N.60-8K-bin.13	B	2	N	60	8K	o__Actinomycetales (UID1812)	98.9	0.55	0
B.2.N.60-8K-bin.14	B	2	N	60	8K	o__Flavobacteriales (UID2815)	100	0	0
B.2.N.60-8K-bin.15	B	2	N	60	8K	c__Thermoprotei (UID148)	99.37	0	0
B.2.N.60-8K-bin.16	B	2	N	60	8K	f__Bifidobacteriaceae (UID1458)	92.58	0	0
B.2.N.60-8K-bin.17	B	2	N	60	8K	c__Thermoprotei (UID148)	99.37	0	0
B.2.N.60-8K-bin.18	B	2	N	60	8K	f__Rhodobacteraceae (UID3356)	98.17	0.35	0
B.2.N.60-8K-bin.19	B	2	N	60	8K	o__Actinomycetales (UID1812)	98.9	0.55	0
B.2.N.60-8K-bin.2	B	2	N	60	8K	f__Rhodobacteraceae (UID3356)	98.48	0.35	0
B.2.N.60-8K-bin.20	B	2	N	60	8K	c__Thermoprotei (UID148)	99.37	0	0
B.2.N.60-8K-bin.21	B	2	N	60	8K	o__Flavobacteriales (UID2815)	100	0	0
B.2.N.60-8K-bin.22	B	2	N	60	8K	o__Campylobacterales (UID3068)	99.41	0.42	0
B.2.N.60-8K-bin.23	B	2	N	60	8K	f__Micrococcaceae (UID1631)	99.71	0.29	0
B.2.N.60-8K-bin.24	B	2	N	60	8K	o__Actinomycetales (UID1812)	99.67	0.79	0
B.2.N.60-8K-bin.25	B	2	N	60	8K	g__Bacillus (UID864)	95.44	0.02	0
B.2.N.60-8K-bin.26	B	2	N	60	8K	o__Campylobacterales (UID3068)	96.51	0.12	0
B.2.N.60-8K-bin.27	B	2	N	60	8K	c__Thermoprotei (UID148)	99.37	0	0
B.2.N.60-8K-bin.28	B	2	N	60	8K	g__Bacillus (UID864)	99.59	0.02	0
B.2.N.60-8K-bin.29	B	2	N	60	8K	o__Campylobacterales (UID3068)	96.51	0.12	0
B.2.N.60-8K-bin.3	B	2	N	60	8K	o__Actinomycetales (UID1812)	99.67	0.79	0
B.2.N.60-8K-bin.30	B	2	N	60	8K	f__Enterobacteriaceae (UID5103)	99.96	0.65	25
B.2.N.60-8K-bin.31	B	2	N	60	8K	o__Rhizobiales (UID3481)	98.64	0.44	0
B.2.N.60-8K-bin.32	B	2	N	60	8K	o__Flavobacteriales (UID2815)	100	0	0
B.2.N.60-8K-bin.33	B	2	N	60	8K	o__Campylobacterales (UID3068)	96.51	0.12	0
B.2.N.60-8K-bin.34	B	2	N	60	8K	f__Bifidobacteriaceae (UID1458)	92.58	0	0
B.2.N.60-8K-bin.35	B	2	N	60	8K	o__Actinomycetales (UID1812)	98.9	0.55	0
B.2.N.60-8K-bin.36	B	2	N	60	8K	c__Thermoprotei (UID148)	99.37	0	0
B.2.N.60-8K-bin.37	B	2	N	60	8K	f__Rhodobacteraceae (UID3356)	98.17	0.35	0
B.2.N.60-8K-bin.38	B	2	N	60	8K	o__Campylobacterales (UID3068)	96.51	0.12	0
B.2.N.60-8K-bin.39	B	2	N	60	8K	c__Thermoprotei (UID148)	99.37	0	0
B.2.N.60-8K-bin.4	B	2	N	60	8K	f__Bifidobacteriaceae (UID1458)	92.58	0	0
B.2.N.60-8K-bin.40	B	2	N	60	8K	o__Rhizobiales (UID3481)	98.64	0.44	0
B.2.N.60-8K-bin.41	B	2	N	60	8K	f__Micrococcaceae (UID1631)	99.71	0.29	0
B.2.N.60-8K-bin.42	B	2	N	60	8K	c__Thermoprotei (UID148)	99.37	0	0
B.2.N.60-8K-bin.43	B	2	N	60	8K	f__Micrococcaceae (UID1631)	99.71	0.29	0
B.2.N.60-8K-bin.44	B	2	N	60	8K	o__Actinomycetales (UID1812)	99.67	0.79	0
B.2.N.60-8K-bin.45	B	2	N	60	8K	o__Campylobacterales (UID3068)	99.41	0.42	0
B.2.N.60-8K-bin.46	B	2	N	60	8K	f__Bifidobacteriaceae (UID1458)	92.58	0	0
B.2.N.60-8K-bin.47	B	2	N	60	8K	o__Actinomycetales (UID1812)	99.67	0.79	0
B.2.N.60-8K-bin.48	B	2	N	60	8K	o__Flavobacteriales (UID2815)	100	0	0
B.2.N.60-8K-bin.49	B	2	N	60	8K	o__Campylobacterales (UID3068)	99.41	0.42	0
B.2.N.60-8K-bin.5	B	2	N	60	8K	o__Rhizobiales (UID3481)	98.64	0.44	0
B.2.N.60-8K-bin.50	B	2	N	60	8K	o__Rhizobiales (UID3481)	98.64	0.45	0
B.2.N.60-8K-bin.51	B	2	N	60	8K	o__Campylobacterales (UID3068)	99.41	0.42	0
B.2.N.60-8K-bin.52	B	2	N	60	8K	g__Bacillus (UID864)	99.59	0.02	0
B.2.N.60-8K-bin.6	B	2	N	60	8K	g__Bacillus (UID864)	99.59	0.02	0
B.2.N.60-8K-bin.7	B	2	N	60	8K	f__Enterobacteriaceae (UID5103)	99.96	0.65	25
B.2.N.60-8K-bin.8	B	2	N	60	8K	f__Rhodobacteraceae (UID3356)	98.48	0.35	0
B.2.N.60-8K-bin.9	B	2	N	60	8K	f__Micrococcaceae (UID1631)	99.71	0.29	0
B.2.N.60-DT-bin.1	B	2	N	60	DT	c__Thermoprotei (UID148)	99.37	0.63	0
B.2.N.60-DT-bin.10	B	2	N	60	DT	f__Halobacteriaceae (UID85)	98.57	1.4	0
B.2.N.60-DT-bin.11	B	2	N	60	DT	o__Actinomycetales (UID1812)	98.9	0.55	0
B.2.N.60-DT-bin.12	B	2	N	60	DT	o__Actinomycetales (UID1812)	99.67	0.9	0
B.2.N.60-DT-bin.13	B	2	N	60	DT	o__Campylobacterales (UID3068)	99.41	0.42	0
B.2.N.60-DT-bin.14	B	2	N	60	DT	f__Enterobacteriaceae (UID5103)	99.96	0.65	25
B.2.N.60-DT-bin.15	B	2	N	60	DT	c__Thermoprotei (UID148)	99.37	0	0
B.2.N.60-DT-bin.16	B	2	N	60	DT	f__Halobacteriaceae (UID85)	97.19	1.07	20
B.2.N.60-DT-bin.17	B	2	N	60	DT	f__Bacillaceae (UID829)	98.28	2.13	0
B.2.N.60-DT-bin.18	B	2	N	60	DT	f__Micrococcaceae (UID1631)	99.71	0.29	0
B.2.N.60-DT-bin.2	B	2	N	60	DT	f__Bifidobacteriaceae (UID1458)	99.24	0	0
B.2.N.60-DT-bin.3	B	2	N	60	DT	o__Rhizobiales (UID3481)	99.44	0.44	0
B.2.N.60-DT-bin.4	B	2	N	60	DT	o__Flavobacteriales (UID2815)	95.48	4.95	83.33
B.2.N.60-DT-bin.5	B	2	N	60	DT	g__Bacillus (UID864)	99.59	1.03	0
B.2.N.60-DT-bin.6	B	2	N	60	DT	k__Bacteria (UID203)	60.03	28.16	1.3
B.2.N.60-DT-bin.7	B	2	N	60	DT	o__Campylobacterales (UID3068)	96.87	0.19	0
B.2.N.60-DT-bin.8	B	2	N	60	DT	o__Flavobacteriales (UID2815)	100	0	0
B.2.N.60-DT-bin.9	B	2	N	60	DT	f__Rhodobacteraceae (UID3356)	99.39	0.35	0
B.2.N.60-MM-bin.1	B	2	N	60	MM	f__Bacillaceae (UID829)	94.59	6.88	24.32
B.2.N.60-MM-bin.10	B	2	N	60	MM	k__Bacteria (UID203)	37.19	4.31	0
B.2.N.60-MM-bin.11	B	2	N	60	MM	f__Rhodobacteraceae (UID3356)	98.17	0.65	33.33
B.2.N.60-MM-bin.12	B	2	N	60	MM	o__Burkholderiales (UID4000)	98.27	0.69	100
B.2.N.60-MM-bin.13	B	2	N	60	MM	f__Enterobacteriaceae (UID5103)	99.34	0.76	7.14
B.2.N.60-MM-bin.14	B	2	N	60	MM	g__Bacillus (UID864)	98.35	1.34	15.38
B.2.N.60-MM-bin.15	B	2	N	60	MM	o__Actinomycetales (UID1812)	99.67	0.79	0
B.2.N.60-MM-bin.16	B	2	N	60	MM	f__Bifidobacteriaceae (UID1458)	98.7	0.3	25
B.2.N.60-MM-bin.2	B	2	N	60	MM	o__Flavobacteriales (UID2815)	100	0.12	100
B.2.N.60-MM-bin.3	B	2	N	60	MM	c__Betaproteobacteria (UID3959)	88.33	0.06	100
B.2.N.60-MM-bin.4	B	2	N	60	MM	o__Sphingomonadales (UID3310)	61.51	6.7	20
B.2.N.60-MM-bin.5	B	2	N	60	MM	f__Micrococcaceae (UID1631)	99.71	0.29	0
B.2.N.60-MM-bin.6	B	2	N	60	MM	o__Campylobacterales (UID3068)	99.41	0.7	0
B.2.N.60-MM-bin.7	B	2	N	60	MM	o__Campylobacterales (UID3068)	93.4	0.47	50
B.2.N.60-MM-bin.8	B	2	N	60	MM	o__Rhizobiales (UID3481)	99.44	0.46	0
B.2.N.60-MM-bin.9	B	2	N	60	MM	o__Actinomycetales (UID1812)	98.9	0.55	0
B.2.R.10-8K-bin.1	B	2	R	10	8K	o__Burkholderiales (UID4000)	98.91	0.93	0
B.2.R.10-8K-bin.10	B	2	R	10	8K	f__Bacillaceae (UID829)	98.12	1.03	0
B.2.R.10-8K-bin.11	B	2	R	10	8K	f__Bacillaceae (UID829)	96.82	1.03	0
B.2.R.10-8K-bin.12	B	2	R	10	8K	o__Campylobacterales (UID3068)	94.41	1.96	11.11
B.2.R.10-8K-bin.13	B	2	R	10	8K	o__Campylobacterales (UID3068)	94.41	1.96	11.11
B.2.R.10-8K-bin.14	B	2	R	10	8K	o__Actinomycetales (UID1590)	73.65	0.78	0
B.2.R.10-8K-bin.15	B	2	R	10	8K	f__Micrococcaceae (UID1631)	98.77	0.49	50
B.2.R.10-8K-bin.16	B	2	R	10	8K	c__Thermoprotei (UID148)	94.94	0	0
B.2.R.10-8K-bin.17	B	2	R	10	8K	f__Micrococcaceae (UID1631)	98.77	0.49	50
B.2.R.10-8K-bin.18	B	2	R	10	8K	o__Sphingomonadales (UID3310)	75.64	0.35	0
B.2.R.10-8K-bin.19	B	2	R	10	8K	f__Enterobacteriaceae (UID5103)	99.6	0.39	0
B.2.R.10-8K-bin.2	B	2	R	10	8K	f__Halobacteriaceae (UID85)	72.87	0	0
B.2.R.10-8K-bin.20	B	2	R	10	8K	c__Thermoprotei (UID148)	100	0.63	0
B.2.R.10-8K-bin.21	B	2	R	10	8K	c__Thermoprotei (UID148)	100	0.63	0
B.2.R.10-8K-bin.22	B	2	R	10	8K	o__Campylobacterales (UID3068)	92.37	0.33	33.33
B.2.R.10-8K-bin.23	B	2	R	10	8K	f__Enterobacteriaceae (UID5103)	99.6	0.39	0
B.2.R.10-8K-bin.24	B	2	R	10	8K	o__Burkholderiales (UID4000)	98.91	0.93	0
B.2.R.10-8K-bin.25	B	2	R	10	8K	o__Sphingomonadales (UID3310)	99.44	0.02	0
B.2.R.10-8K-bin.26	B	2	R	10	8K	f__Enterobacteriaceae (UID5103)	99.6	0.39	0
B.2.R.10-8K-bin.27	B	2	R	10	8K	f__Rhodobacteraceae (UID3356)	97.28	0.14	0
B.2.R.10-8K-bin.28	B	2	R	10	8K	f__Enterobacteriaceae (UID5103)	99.6	0.39	0
B.2.R.10-8K-bin.29	B	2	R	10	8K	f__Bacillaceae (UID829)	96.82	1.03	0
B.2.R.10-8K-bin.3	B	2	R	10	8K	o__Campylobacterales (UID3068)	92.37	0.33	33.33
B.2.R.10-8K-bin.30	B	2	R	10	8K	c__Thermoprotei (UID148)	100	0.63	0
B.2.R.10-8K-bin.31	B	2	R	10	8K	o__Burkholderiales (UID4000)	98.91	0.93	0
B.2.R.10-8K-bin.32	B	2	R	10	8K	o__Flavobacteriales (UID2815)	99.02	0.25	0
B.2.R.10-8K-bin.33	B	2	R	10	8K	o__Burkholderiales (UID4000)	98.91	0.93	0
B.2.R.10-8K-bin.34	B	2	R	10	8K	o__Actinomycetales (UID1590)	71.1	0.2	0
B.2.R.10-8K-bin.35	B	2	R	10	8K	o__Campylobacterales (UID3068)	94.41	1.96	11.11
