A.3.V.60-MM-bin.5	A.3.V.60	1054437
A.3.V.60-MM-bin.6	A.3.V.60	1325205
A.3.V.60-MM-bin.7	A.3.V.60	931434
A.3.V.60-MM-bin.8	A.3.V.60	1156602
A.3.V.60-MM-bin.9	A.3.V.60	1559776
A.4.C.60-8K-bin.10	A.4.C.60	567229
A.4.C.60-8K-bin.11	A.4.C.60	1028092
A.4.C.60-8K-bin.12	A.4.C.60	126786
A.4.C.60-8K-bin.13	A.4.C.60	183127
A.4.C.60-8K-bin.14	A.4.C.60	404778
A.4.C.60-8K-bin.15	A.4.C.60	187387
A.4.C.60-8K-bin.16	A.4.C.60	567229
A.4.C.60-8K-bin.17	A.4.C.60	308977
A.4.C.60-8K-bin.18	A.4.C.60	308977
A.4.C.60-8K-bin.19	A.4.C.60	64851
A.4.C.60-8K-bin.1	A.4.C.60	254189
A.4.C.60-8K-bin.20	A.4.C.60	324083
A.4.C.60-8K-bin.21	A.4.C.60	324083
A.4.C.60-8K-bin.22	A.4.C.60	3369944
A.4.C.60-8K-bin.23	A.4.C.60	1028092
A.4.C.60-8K-bin.24	A.4.C.60	1028092
A.4.C.60-8K-bin.25	A.4.C.60	254189
A.4.C.60-8K-bin.26	A.4.C.60	567229
A.4.C.60-8K-bin.27	A.4.C.60	254189
A.4.C.60-8K-bin.28	A.4.C.60	403786
A.4.C.60-8K-bin.29	A.4.C.60	62799
A.4.C.60-8K-bin.2	A.4.C.60	404232
A.4.C.60-8K-bin.30	A.4.C.60	3369944
A.4.C.60-8K-bin.31	A.4.C.60	458985
A.4.C.60-8K-bin.32	A.4.C.60	254189
A.4.C.60-8K-bin.33	A.4.C.60	458985
A.4.C.60-8K-bin.34	A.4.C.60	308977
A.4.C.60-8K-bin.35	A.4.C.60	126786
A.4.C.60-8K-bin.36	A.4.C.60	64851
A.4.C.60-8K-bin.37	A.4.C.60	3369944
A.4.C.60-8K-bin.38	A.4.C.60	1028092
A.4.C.60-8K-bin.39	A.4.C.60	308977
A.4.C.60-8K-bin.3	A.4.C.60	126786
A.4.C.60-8K-bin.40	A.4.C.60	3369944
A.4.C.60-8K-bin.41	A.4.C.60	126786
A.4.C.60-8K-bin.42	A.4.C.60	324083
A.4.C.60-8K-bin.4	A.4.C.60	182982
A.4.C.60-8K-bin.5	A.4.C.60	65489
A.4.C.60-8K-bin.6	A.4.C.60	324083
A.4.C.60-8K-bin.7	A.4.C.60	404232
A.4.C.60-8K-bin.8	A.4.C.60	458985
A.4.C.60-8K-bin.9	A.4.C.60	567229
A.4.C.60-DT-bin.10	A.4.C.60	2694902
A.4.C.60-DT-bin.11	A.4.C.60	508511
A.4.C.60-DT-bin.12	A.4.C.60	1057985
A.4.C.60-DT-bin.13	A.4.C.60	1127133
A.4.C.60-DT-bin.14	A.4.C.60	412469
A.4.C.60-DT-bin.15	A.4.C.60	992025
A.4.C.60-DT-bin.16	A.4.C.60	200161
A.4.C.60-DT-bin.17	A.4.C.60	258327
A.4.C.60-DT-bin.18	A.4.C.60	324528
A.4.C.60-DT-bin.19	A.4.C.60	601129
A.4.C.60-DT-bin.1	A.4.C.60	191484
A.4.C.60-DT-bin.2	A.4.C.60	198995
A.4.C.60-DT-bin.3	A.4.C.60	895355
A.4.C.60-DT-bin.5	A.4.C.60	78250
A.4.C.60-DT-bin.6	A.4.C.60	488691
A.4.C.60-DT-bin.7	A.4.C.60	3392447
A.4.C.60-DT-bin.9	A.4.C.60	345809
A.4.C.60-MM-bin.11	A.4.C.60	582404
A.4.C.60-MM-bin.12	A.4.C.60	887113
A.4.C.60-MM-bin.13	A.4.C.60	266876
A.4.C.60-MM-bin.14	A.4.C.60	3625812
A.4.C.60-MM-bin.1	A.4.C.60	401224
A.4.C.60-MM-bin.2	A.4.C.60	307660
A.4.C.60-MM-bin.3	A.4.C.60	380735
A.4.C.60-MM-bin.6	A.4.C.60	327795
A.4.C.60-MM-bin.7	A.4.C.60	962998
A.4.C.60-MM-bin.8	A.4.C.60	502727
A.4.C.60-MM-bin.9	A.4.C.60	125824
A.4.N.60-8K-bin.10	A.4.N.60	1012168
A.4.N.60-8K-bin.11	A.4.N.60	7119535
A.4.N.60-8K-bin.12	A.4.N.60	4035458
A.4.N.60-8K-bin.13	A.4.N.60	1510907
A.4.N.60-8K-bin.14	A.4.N.60	765178
A.4.N.60-8K-bin.15	A.4.N.60	3398976
A.4.N.60-8K-bin.16	A.4.N.60	1510907
A.4.N.60-8K-bin.17	A.4.N.60	765178
A.4.N.60-8K-bin.18	A.4.N.60	2758685
A.4.N.60-8K-bin.19	A.4.N.60	814606
A.4.N.60-8K-bin.1	A.4.N.60	2758685
A.4.N.60-8K-bin.20	A.4.N.60	1012168
A.4.N.60-8K-bin.21	A.4.N.60	1510907
A.4.N.60-8K-bin.22	A.4.N.60	4035458
A.4.N.60-8K-bin.23	A.4.N.60	154714
A.4.N.60-8K-bin.24	A.4.N.60	154894
A.4.N.60-8K-bin.25	A.4.N.60	1616446
A.4.N.60-8K-bin.26	A.4.N.60	740236
A.4.N.60-8K-bin.27	A.4.N.60	925835
A.4.N.60-8K-bin.28	A.4.N.60	167170
A.4.N.60-8K-bin.29	A.4.N.60	4035458
A.4.N.60-8K-bin.2	A.4.N.60	740236
A.4.N.60-8K-bin.30	A.4.N.60	911130
A.4.N.60-8K-bin.31	A.4.N.60	166990
A.4.N.60-8K-bin.32	A.4.N.60	6626713
A.4.N.60-8K-bin.33	A.4.N.60	7119535
A.4.N.60-8K-bin.34	A.4.N.60	7119535
A.4.N.60-8K-bin.35	A.4.N.60	1012168
A.4.N.60-8K-bin.36	A.4.N.60	2758685
A.4.N.60-8K-bin.37	A.4.N.60	167170
A.4.N.60-8K-bin.38	A.4.N.60	4035458
A.4.N.60-8K-bin.39	A.4.N.60	6616373
A.4.N.60-8K-bin.3	A.4.N.60	3398976
A.4.N.60-8K-bin.40	A.4.N.60	1605062
A.4.N.60-8K-bin.41	A.4.N.60	233074
A.4.N.60-8K-bin.42	A.4.N.60	1603299
A.4.N.60-8K-bin.43	A.4.N.60	167170
A.4.N.60-8K-bin.44	A.4.N.60	154714
A.4.N.60-8K-bin.45	A.4.N.60	1510907
A.4.N.60-8K-bin.46	A.4.N.60	233074
A.4.N.60-8K-bin.47	A.4.N.60	3398976
A.4.N.60-8K-bin.48	A.4.N.60	740236
A.4.N.60-8K-bin.49	A.4.N.60	6720846
A.4.N.60-8K-bin.4	A.4.N.60	765178
A.4.N.60-8K-bin.50	A.4.N.60	7119535
A.4.N.60-8K-bin.51	A.4.N.60	233074
A.4.N.60-8K-bin.52	A.4.N.60	154714
A.4.N.60-8K-bin.53	A.4.N.60	233074
A.4.N.60-8K-bin.54	A.4.N.60	6616373
A.4.N.60-8K-bin.55	A.4.N.60	3428078
A.4.N.60-8K-bin.56	A.4.N.60	911130
A.4.N.60-8K-bin.5	A.4.N.60	740236
A.4.N.60-8K-bin.6	A.4.N.60	924369
A.4.N.60-8K-bin.7	A.4.N.60	2758685
A.4.N.60-8K-bin.8	A.4.N.60	1603299
A.4.N.60-8K-bin.9	A.4.N.60	1012168
A.4.N.60-DT-bin.10	A.4.N.60	151431
A.4.N.60-DT-bin.11	A.4.N.60	174200
A.4.N.60-DT-bin.12	A.4.N.60	1085531
A.4.N.60-DT-bin.14	A.4.N.60	4113136
A.4.N.60-DT-bin.15	A.4.N.60	7270272
A.4.N.60-DT-bin.16	A.4.N.60	1606773
A.4.N.60-DT-bin.17	A.4.N.60	1050811
A.4.N.60-DT-bin.18	A.4.N.60	2421668
A.4.N.60-DT-bin.19	A.4.N.60	3419768
A.4.N.60-DT-bin.1	A.4.N.60	340114
A.4.N.60-DT-bin.20	A.4.N.60	581649
A.4.N.60-DT-bin.21	A.4.N.60	1596278
A.4.N.60-DT-bin.22	A.4.N.60	229424
A.4.N.60-DT-bin.23	A.4.N.60	2942827
A.4.N.60-DT-bin.24	A.4.N.60	3584785
A.4.N.60-DT-bin.3	A.4.N.60	918786
A.4.N.60-DT-bin.5	A.4.N.60	2298091
A.4.N.60-DT-bin.6	A.4.N.60	3973878
A.4.N.60-DT-bin.7	A.4.N.60	2961694
A.4.N.60-DT-bin.8	A.4.N.60	800661
A.4.N.60-DT-bin.9	A.4.N.60	8881430
A.4.N.60-MM-bin.10	A.4.N.60	907957
A.4.N.60-MM-bin.11	A.4.N.60	1642998
A.4.N.60-MM-bin.12	A.4.N.60	1089026
A.4.N.60-MM-bin.13	A.4.N.60	3703878
A.4.N.60-MM-bin.14	A.4.N.60	2822936
A.4.N.60-MM-bin.15	A.4.N.60	319917
A.4.N.60-MM-bin.16	A.4.N.60	912210
A.4.N.60-MM-bin.17	A.4.N.60	8311140
A.4.N.60-MM-bin.18	A.4.N.60	3426413
A.4.N.60-MM-bin.2	A.4.N.60	3326113
A.4.N.60-MM-bin.3	A.4.N.60	621214
A.4.N.60-MM-bin.4	A.4.N.60	343615
A.4.N.60-MM-bin.5	A.4.N.60	781175
A.4.N.60-MM-bin.6	A.4.N.60	2196577
A.4.N.60-MM-bin.7	A.4.N.60	2560349
A.4.N.60-MM-bin.8	A.4.N.60	2813026
A.4.V.60-8K-bin.10	A.4.V.60	734023
A.4.V.60-8K-bin.11	A.4.V.60	446768
A.4.V.60-8K-bin.12	A.4.V.60	237754
A.4.V.60-8K-bin.13	A.4.V.60	415916
A.4.V.60-8K-bin.14	A.4.V.60	737335
A.4.V.60-8K-bin.15	A.4.V.60	2088707
A.4.V.60-8K-bin.16	A.4.V.60	2086589
A.4.V.60-8K-bin.17	A.4.V.60	446768
A.4.V.60-8K-bin.18	A.4.V.60	893495
A.4.V.60-8K-bin.19	A.4.V.60	237754
A.4.V.60-8K-bin.1	A.4.V.60	101483
A.4.V.60-8K-bin.20	A.4.V.60	332051
A.4.V.60-8K-bin.21	A.4.V.60	446768
A.4.V.60-8K-bin.22	A.4.V.60	737335
A.4.V.60-8K-bin.23	A.4.V.60	415916
A.4.V.60-8K-bin.24	A.4.V.60	232672
A.4.V.60-8K-bin.25	A.4.V.60	415916
A.4.V.60-8K-bin.26	A.4.V.60	237754
A.4.V.60-8K-bin.27	A.4.V.60	232672
A.4.V.60-8K-bin.28	A.4.V.60	104870
A.4.V.60-8K-bin.29	A.4.V.60	446768
A.4.V.60-8K-bin.2	A.4.V.60	232672
A.4.V.60-8K-bin.30	A.4.V.60	99430
A.4.V.60-8K-bin.3	A.4.V.60	2086589
A.4.V.60-8K-bin.4	A.4.V.60	99430
A.4.V.60-8K-bin.5	A.4.V.60	415916
A.4.V.60-8K-bin.6	A.4.V.60	737335
A.4.V.60-8K-bin.7	A.4.V.60	232672
A.4.V.60-8K-bin.8	A.4.V.60	237754
A.4.V.60-8K-bin.9	A.4.V.60	2086589
A.4.V.60-DT-bin.11	A.4.V.60	143024
A.4.V.60-DT-bin.12	A.4.V.60	2212557
A.4.V.60-DT-bin.13	A.4.V.60	986133
A.4.V.60-DT-bin.15	A.4.V.60	870181
A.4.V.60-DT-bin.16	A.4.V.60	442467
A.4.V.60-DT-bin.17	A.4.V.60	921513
A.4.V.60-DT-bin.18	A.4.V.60	502288
A.4.V.60-DT-bin.1	A.4.V.60	754609
A.4.V.60-DT-bin.2	A.4.V.60	367450
A.4.V.60-DT-bin.3	A.4.V.60	577600
A.4.V.60-DT-bin.4	A.4.V.60	150210
A.4.V.60-DT-bin.5	A.4.V.60	236065
A.4.V.60-DT-bin.6	A.4.V.60	94964
A.4.V.60-DT-bin.7	A.4.V.60	231610
A.4.V.60-DT-bin.8	A.4.V.60	116555
A.4.V.60-DT-bin.9	A.4.V.60	318661
A.4.V.60-MM-bin.10	A.4.V.60	236490
A.4.V.60-MM-bin.1	A.4.V.60	134640
A.4.V.60-MM-bin.2	A.4.V.60	2248334
A.4.V.60-MM-bin.3	A.4.V.60	725396
A.4.V.60-MM-bin.4	A.4.V.60	358413
A.4.V.60-MM-bin.5	A.4.V.60	846793
A.4.V.60-MM-bin.6	A.4.V.60	422885
A.4.V.60-MM-bin.7	A.4.V.60	307459
A.4.V.60-MM-bin.8	A.4.V.60	230150
A.4.V.60-MM-bin.9	A.4.V.60	550619
A.5.C.60-8K-bin.10	A.5.C.60	1011737
A.5.C.60-8K-bin.11	A.5.C.60	901813
A.5.C.60-8K-bin.12	A.5.C.60	981872
A.5.C.60-8K-bin.13	A.5.C.60	976630
A.5.C.60-8K-bin.14	A.5.C.60	749298
A.5.C.60-8K-bin.15	A.5.C.60	1430245
A.5.C.60-8K-bin.16	A.5.C.60	1064102
A.5.C.60-8K-bin.17	A.5.C.60	749298
A.5.C.60-8K-bin.18	A.5.C.60	625190
A.5.C.60-8K-bin.19	A.5.C.60	1101071
A.5.C.60-8K-bin.1	A.5.C.60	749298
A.5.C.60-8K-bin.20	A.5.C.60	807274
A.5.C.60-8K-bin.21	A.5.C.60	1011737
A.5.C.60-8K-bin.22	A.5.C.60	749298
A.5.C.60-8K-bin.23	A.5.C.60	979606
A.5.C.60-8K-bin.24	A.5.C.60	1449179
A.5.C.60-8K-bin.25	A.5.C.60	1078927
A.5.C.60-8K-bin.26	A.5.C.60	1603410
A.5.C.60-8K-bin.27	A.5.C.60	1337796
A.5.C.60-8K-bin.28	A.5.C.60	625190
A.5.C.60-8K-bin.29	A.5.C.60	666537
A.5.C.60-8K-bin.2	A.5.C.60	666537
A.5.C.60-8K-bin.30	A.5.C.60	625190
A.5.C.60-8K-bin.31	A.5.C.60	1587733
A.5.C.60-8K-bin.32	A.5.C.60	1078927
A.5.C.60-8K-bin.33	A.5.C.60	1022339
A.5.C.60-8K-bin.34	A.5.C.60	697098
A.5.C.60-8K-bin.35	A.5.C.60	1682313
A.5.C.60-8K-bin.36	A.5.C.60	807274
A.5.C.60-8K-bin.37	A.5.C.60	1101071
A.5.C.60-8K-bin.38	A.5.C.60	1011737
A.5.C.60-8K-bin.39	A.5.C.60	983816
A.5.C.60-8K-bin.3	A.5.C.60	807274
A.5.C.60-8K-bin.40	A.5.C.60	979606
A.5.C.60-8K-bin.41	A.5.C.60	1682313
A.5.C.60-8K-bin.42	A.5.C.60	666537
A.5.C.60-8K-bin.43	A.5.C.60	1587733
A.5.C.60-8K-bin.44	A.5.C.60	1682313
A.5.C.60-8K-bin.45	A.5.C.60	1101071
A.5.C.60-8K-bin.46	A.5.C.60	1430245
A.5.C.60-8K-bin.47	A.5.C.60	1710849
A.5.C.60-8K-bin.48	A.5.C.60	1587733
A.5.C.60-8K-bin.49	A.5.C.60	1101071
A.5.C.60-8K-bin.4	A.5.C.60	1337796
A.5.C.60-8K-bin.50	A.5.C.60	1011737
A.5.C.60-8K-bin.51	A.5.C.60	1029363
A.5.C.60-8K-bin.52	A.5.C.60	807274
A.5.C.60-8K-bin.53	A.5.C.60	1682313
A.5.C.60-8K-bin.54	A.5.C.60	1337796
A.5.C.60-8K-bin.5	A.5.C.60	1587733
A.5.C.60-8K-bin.6	A.5.C.60	979606
A.5.C.60-8K-bin.7	A.5.C.60	1194194
A.5.C.60-8K-bin.8	A.5.C.60	1337796
A.5.C.60-8K-bin.9	A.5.C.60	625190
A.5.C.60-DT-bin.10	A.5.C.60	344663
A.5.C.60-DT-bin.11	A.5.C.60	1771485
A.5.C.60-DT-bin.12	A.5.C.60	1872469
A.5.C.60-DT-bin.13	A.5.C.60	1219148
A.5.C.60-DT-bin.15	A.5.C.60	763632
A.5.C.60-DT-bin.16	A.5.C.60	1035023
A.5.C.60-DT-bin.17	A.5.C.60	318751
A.5.C.60-DT-bin.18	A.5.C.60	629587
A.5.C.60-DT-bin.19	A.5.C.60	1242747
A.5.C.60-DT-bin.1	A.5.C.60	1366354
A.5.C.60-DT-bin.20	A.5.C.60	1067850
A.5.C.60-DT-bin.21	A.5.C.60	1763713
A.5.C.60-DT-bin.22	A.5.C.60	866184
A.5.C.60-DT-bin.23	A.5.C.60	808068
A.5.C.60-DT-bin.24	A.5.C.60	1243842
A.5.C.60-DT-bin.25	A.5.C.60	289431
A.5.C.60-DT-bin.2	A.5.C.60	1644282
A.5.C.60-DT-bin.3	A.5.C.60	1587733
A.5.C.60-DT-bin.4	A.5.C.60	1160340
A.5.C.60-DT-bin.5	A.5.C.60	707538
A.5.C.60-DT-bin.6	A.5.C.60	1026920
A.5.C.60-DT-bin.7	A.5.C.60	1548705
A.5.C.60-DT-bin.8	A.5.C.60	1501753
A.5.C.60-DT-bin.9	A.5.C.60	302392
A.5.C.60-MM-bin.10	A.5.C.60	1595520
A.5.C.60-MM-bin.12	A.5.C.60	1069616
A.5.C.60-MM-bin.13	A.5.C.60	1138058
A.5.C.60-MM-bin.14	A.5.C.60	813007
A.5.C.60-MM-bin.15	A.5.C.60	875536
A.5.C.60-MM-bin.16	A.5.C.60	1046400
A.5.C.60-MM-bin.17	A.5.C.60	1751138
A.5.C.60-MM-bin.18	A.5.C.60	1150841
A.5.C.60-MM-bin.19	A.5.C.60	261368
A.5.C.60-MM-bin.1	A.5.C.60	1137785
A.5.C.60-MM-bin.20	A.5.C.60	1281402
A.5.C.60-MM-bin.2	A.5.C.60	1601099
A.5.C.60-MM-bin.3	A.5.C.60	1714619
A.5.C.60-MM-bin.4	A.5.C.60	606103
A.5.C.60-MM-bin.5	A.5.C.60	751752
A.5.C.60-MM-bin.6	A.5.C.60	690966
A.5.C.60-MM-bin.7	A.5.C.60	1471702
A.5.C.60-MM-bin.8	A.5.C.60	1605729
A.5.C.60-MM-bin.9	A.5.C.60	1442877
A.5.N.60-8K-bin.10	A.5.N.60	1402324
A.5.N.60-8K-bin.11	A.5.N.60	1291704
A.5.N.60-8K-bin.12	A.5.N.60	1099217
A.5.N.60-8K-bin.13	A.5.N.60	1223012
A.5.N.60-8K-bin.14	A.5.N.60	1305390
A.5.N.60-8K-bin.15	A.5.N.60	751836
A.5.N.60-8K-bin.16	A.5.N.60	1291704
A.5.N.60-8K-bin.17	A.5.N.60	745894
A.5.N.60-8K-bin.18	A.5.N.60	1488854
A.5.N.60-8K-bin.19	A.5.N.60	1223012
A.5.N.60-8K-bin.1	A.5.N.60	751836
A.5.N.60-8K-bin.20	A.5.N.60	751836
A.5.N.60-8K-bin.21	A.5.N.60	1758358
A.5.N.60-8K-bin.22	A.5.N.60	751836
A.5.N.60-8K-bin.23	A.5.N.60	1099217
A.5.N.60-8K-bin.24	A.5.N.60	1099217
A.5.N.60-8K-bin.25	A.5.N.60	1291704
A.5.N.60-8K-bin.26	A.5.N.60	1644815
A.5.N.60-8K-bin.27	A.5.N.60	1099217
A.5.N.60-8K-bin.28	A.5.N.60	1322443
A.5.N.60-8K-bin.29	A.5.N.60	745894
A.5.N.60-8K-bin.2	A.5.N.60	1402324
A.5.N.60-8K-bin.3	A.5.N.60	745894
A.5.N.60-8K-bin.4	A.5.N.60	1236422
A.5.N.60-8K-bin.5	A.5.N.60	1402324
A.5.N.60-8K-bin.6	A.5.N.60	1291704
A.5.N.60-8K-bin.7	A.5.N.60	1606530
A.5.N.60-8K-bin.8	A.5.N.60	1223012
A.5.N.60-8K-bin.9	A.5.N.60	745894
A.5.N.60-DT-bin.10	A.5.N.60	2010746
A.5.N.60-DT-bin.11	A.5.N.60	804887
A.5.N.60-DT-bin.12	A.5.N.60	1977509
A.5.N.60-DT-bin.13	A.5.N.60	1157717
A.5.N.60-DT-bin.14	A.5.N.60	1304371
A.5.N.60-DT-bin.15	A.5.N.60	1185700
A.5.N.60-DT-bin.16	A.5.N.60	1378521
A.5.N.60-DT-bin.17	A.5.N.60	1442406
A.5.N.60-DT-bin.18	A.5.N.60	1281147
A.5.N.60-DT-bin.19	A.5.N.60	1128526
A.5.N.60-DT-bin.1	A.5.N.60	3190084
A.5.N.60-DT-bin.20	A.5.N.60	1776325
A.5.N.60-DT-bin.21	A.5.N.60	1946460
A.5.N.60-DT-bin.2	A.5.N.60	1236241
A.5.N.60-DT-bin.3	A.5.N.60	795494
A.5.N.60-DT-bin.4	A.5.N.60	929411
A.5.N.60-DT-bin.7	A.5.N.60	1619606
A.5.N.60-DT-bin.8	A.5.N.60	2003338
A.5.N.60-DT-bin.9	A.5.N.60	1199112
A.5.N.60-MM-bin.10	A.5.N.60	748700
A.5.N.60-MM-bin.11	A.5.N.60	1717701
A.5.N.60-MM-bin.12	A.5.N.60	1191078
A.5.N.60-MM-bin.13	A.5.N.60	3065879
A.5.N.60-MM-bin.14	A.5.N.60	1263066
A.5.N.60-MM-bin.15	A.5.N.60	1396336
A.5.N.60-MM-bin.1	A.5.N.60	790255
A.5.N.60-MM-bin.2	A.5.N.60	1822719
A.5.N.60-MM-bin.3	A.5.N.60	1221745
A.5.N.60-MM-bin.4	A.5.N.60	1950246
A.5.N.60-MM-bin.5	A.5.N.60	1459434
A.5.N.60-MM-bin.6	A.5.N.60	1718279
A.5.N.60-MM-bin.7	A.5.N.60	1966642
A.5.N.60-MM-bin.8	A.5.N.60	1370060
A.5.N.60-MM-bin.9	A.5.N.60	1679607
A.5.V.60-8K-bin.10	A.5.V.60	1512742
A.5.V.60-8K-bin.11	A.5.V.60	1666847
A.5.V.60-8K-bin.12	A.5.V.60	1123570
A.5.V.60-8K-bin.13	A.5.V.60	733678
A.5.V.60-8K-bin.14	A.5.V.60	950668
A.5.V.60-8K-bin.15	A.5.V.60	1358663
A.5.V.60-8K-bin.16	A.5.V.60	1056576
A.5.V.60-8K-bin.17	A.5.V.60	950668
A.5.V.60-8K-bin.18	A.5.V.60	665160
A.5.V.60-8K-bin.19	A.5.V.60	1123570
A.5.V.60-8K-bin.1	A.5.V.60	940878
A.5.V.60-8K-bin.20	A.5.V.60	666574
A.5.V.60-8K-bin.21	A.5.V.60	940878
A.5.V.60-8K-bin.22	A.5.V.60	833806
A.5.V.60-8K-bin.23	A.5.V.60	796962
A.5.V.60-8K-bin.24	A.5.V.60	666574
A.5.V.60-8K-bin.25	A.5.V.60	665160
A.5.V.60-8K-bin.26	A.5.V.60	808943
A.5.V.60-8K-bin.27	A.5.V.60	1187888
A.5.V.60-8K-bin.28	A.5.V.60	666574
A.5.V.60-8K-bin.29	A.5.V.60	1162327
A.5.V.60-8K-bin.2	A.5.V.60	733678
A.5.V.60-8K-bin.30	A.5.V.60	775639
A.5.V.60-8K-bin.31	A.5.V.60	1666847
A.5.V.60-8K-bin.32	A.5.V.60	1656108
A.5.V.60-8K-bin.33	A.5.V.60	666574
A.5.V.60-8K-bin.34	A.5.V.60	1056576
A.5.V.60-8K-bin.35	A.5.V.60	733678
A.5.V.60-8K-bin.36	A.5.V.60	1112598
A.5.V.60-8K-bin.37	A.5.V.60	940878
A.5.V.60-8K-bin.38	A.5.V.60	1056576
A.5.V.60-8K-bin.39	A.5.V.60	665160
A.5.V.60-8K-bin.3	A.5.V.60	1666847
A.5.V.60-8K-bin.40	A.5.V.60	1656108
A.5.V.60-8K-bin.41	A.5.V.60	1123570
A.5.V.60-8K-bin.42	A.5.V.60	1656108
A.5.V.60-8K-bin.43	A.5.V.60	1123570
A.5.V.60-8K-bin.44	A.5.V.60	1576849
A.5.V.60-8K-bin.45	A.5.V.60	1666847
A.5.V.60-8K-bin.46	A.5.V.60	940878
A.5.V.60-8K-bin.47	A.5.V.60	950668
A.5.V.60-8K-bin.48	A.5.V.60	1656108
A.5.V.60-8K-bin.49	A.5.V.60	733678
A.5.V.60-8K-bin.4	A.5.V.60	1056576
A.5.V.60-8K-bin.50	A.5.V.60	1428019
A.5.V.60-8K-bin.51	A.5.V.60	1138197
A.5.V.60-8K-bin.5	A.5.V.60	1205101
A.5.V.60-8K-bin.6	A.5.V.60	1138197
A.5.V.60-8K-bin.7	A.5.V.60	665160
A.5.V.60-8K-bin.8	A.5.V.60	1187888
A.5.V.60-8K-bin.9	A.5.V.60	950668
A.5.V.60-DT-bin.10	A.5.V.60	1666847
A.5.V.60-DT-bin.11	A.5.V.60	1722777
A.5.V.60-DT-bin.12	A.5.V.60	287444
A.5.V.60-DT-bin.13	A.5.V.60	942379
A.5.V.60-DT-bin.14	A.5.V.60	974332
A.5.V.60-DT-bin.15	A.5.V.60	333658
A.5.V.60-DT-bin.16	A.5.V.60	693091
A.5.V.60-DT-bin.18	A.5.V.60	1034824
A.5.V.60-DT-bin.19	A.5.V.60	1221206
A.5.V.60-DT-bin.1	A.5.V.60	1129647
A.5.V.60-DT-bin.20	A.5.V.60	1109592
A.5.V.60-DT-bin.21	A.5.V.60	1242295
A.5.V.60-DT-bin.23	A.5.V.60	1500815
A.5.V.60-DT-bin.24	A.5.V.60	1125182
A.5.V.60-DT-bin.2	A.5.V.60	1338229
A.5.V.60-DT-bin.3	A.5.V.60	1801929
A.5.V.60-DT-bin.4	A.5.V.60	675958
A.5.V.60-DT-bin.5	A.5.V.60	1674555
A.5.V.60-DT-bin.6	A.5.V.60	1350357
A.5.V.60-DT-bin.7	A.5.V.60	1457544
A.5.V.60-DT-bin.8	A.5.V.60	759784
A.5.V.60-DT-bin.9	A.5.V.60	817565
A.5.V.60-MM-bin.10	A.5.V.60	715154
A.5.V.60-MM-bin.13	A.5.V.60	1496061
A.5.V.60-MM-bin.14	A.5.V.60	587859
A.5.V.60-MM-bin.15	A.5.V.60	462434
A.5.V.60-MM-bin.16	A.5.V.60	677384
A.5.V.60-MM-bin.17	A.5.V.60	1689644
A.5.V.60-MM-bin.18	A.5.V.60	1160997
A.5.V.60-MM-bin.1	A.5.V.60	1714569
A.5.V.60-MM-bin.20	A.5.V.60	696065
A.5.V.60-MM-bin.21	A.5.V.60	1593799
A.5.V.60-MM-bin.22	A.5.V.60	1432441
A.5.V.60-MM-bin.23	A.5.V.60	1011166
A.5.V.60-MM-bin.24	A.5.V.60	2322931
A.5.V.60-MM-bin.2	A.5.V.60	1113382
A.5.V.60-MM-bin.3	A.5.V.60	1134082
A.5.V.60-MM-bin.4	A.5.V.60	1161597
A.5.V.60-MM-bin.5	A.5.V.60	1599540
A.5.V.60-MM-bin.6	A.5.V.60	905749
A.5.V.60-MM-bin.7	A.5.V.60	1299777
A.5.V.60-MM-bin.8	A.5.V.60	1295414
B.1.O.60-8K-bin.10	B.1.O.60	1096854
B.1.O.60-8K-bin.11	B.1.O.60	864202
B.1.O.60-8K-bin.12	B.1.O.60	705409
B.1.O.60-8K-bin.13	B.1.O.60	535340
B.1.O.60-8K-bin.14	B.1.O.60	535340
B.1.O.60-8K-bin.15	B.1.O.60	960475
B.1.O.60-8K-bin.16	B.1.O.60	840000
B.1.O.60-8K-bin.17	B.1.O.60	506392
B.1.O.60-8K-bin.18	B.1.O.60	439790
B.1.O.60-8K-bin.19	B.1.O.60	710741
B.1.O.60-8K-bin.1	B.1.O.60	827885
B.1.O.60-8K-bin.20	B.1.O.60	454807
B.1.O.60-8K-bin.21	B.1.O.60	685916
B.1.O.60-8K-bin.22	B.1.O.60	705409
B.1.O.60-8K-bin.23	B.1.O.60	1119746
B.1.O.60-8K-bin.24	B.1.O.60	1070906
B.1.O.60-8K-bin.25	B.1.O.60	1435218
B.1.O.60-8K-bin.26	B.1.O.60	439790
B.1.O.60-8K-bin.27	B.1.O.60	685916
B.1.O.60-8K-bin.28	B.1.O.60	1499104
B.1.O.60-8K-bin.29	B.1.O.60	1096854
B.1.O.60-8K-bin.2	B.1.O.60	535340
B.1.O.60-8K-bin.30	B.1.O.60	960475
B.1.O.60-8K-bin.31	B.1.O.60	454807
B.1.O.60-8K-bin.32	B.1.O.60	1464553
B.1.O.60-8K-bin.33	B.1.O.60	827885
B.1.O.60-8K-bin.34	B.1.O.60	454807
B.1.O.60-8K-bin.35	B.1.O.60	506392
B.1.O.60-8K-bin.36	B.1.O.60	454807
B.1.O.60-8K-bin.37	B.1.O.60	1501096
B.1.O.60-8K-bin.38	B.1.O.60	827885
B.1.O.60-8K-bin.39	B.1.O.60	1070906
